Index,Date,Team1,Team2,Team1_country,Team2_country,Map,Team1_Score,Team2_Score,Event
4582,28/1/21,Tricked,Winstrike,Denmark,Russia,Mirage,0,16,Snow Sweet Snow 1 Regionals
4583,28/1/21,Cloud9,NIP,Europe,Sweden,Train,16,12,cs_summit 7
4584,28/1/21,Cloud9,NIP,Europe,Sweden,Overpass,16,11,cs_summit 7
4585,28/1/21,NIP,Cloud9,Sweden,Europe,Dust2,16,5,cs_summit 7
4586,27/1/21,Extra Salt,Rebirth,North America,United States,Dust2,12,16,DreamHack Open January 2021 North America
4587,27/1/21,Rebirth,Extra Salt,United States,North America,Overpass,16,3,DreamHack Open January 2021 North America
4588,27/1/21,Anonymo,Sangal,Poland,Turkey,Mirage,16,12,ESEA Premier Season 36 Europe
4589,27/1/21,Anonymo,Sangal,Poland,Turkey,Vertigo,16,10,ESEA Premier Season 36 Europe
4590,27/1/21,Anonymo,Sangal,Poland,Turkey,Inferno,15,19,ESEA Premier Season 36 Europe
4591,27/1/21,forZe,Spirit,Russia,Russia,Train,6,16,DreamHack Open January 2021 Europe
4592,27/1/21,forZe,Spirit,Russia,Russia,Dust2,16,11,DreamHack Open January 2021 Europe
4593,27/1/21,Spirit,forZe,Russia,Russia,Mirage,16,13,DreamHack Open January 2021 Europe
4594,27/1/21,Sprout,Gambit,Germany,Russia,Vertigo,13,16,DreamHack Open January 2021 Europe
4595,27/1/21,Gambit,Sprout,Russia,Germany,Dust2,19,15,DreamHack Open January 2021 Europe
4596,27/1/21,Winstrike,Izako Boars,Russia,Poland,Dust2,14,16,Snow Sweet Snow 1 Regionals
4597,27/1/21,Winstrike,Izako Boars,Russia,Poland,Train,12,16,Snow Sweet Snow 1 Regionals
4598,27/1/21,Izako Boars,Winstrike,Poland,Russia,Mirage,13,16,Snow Sweet Snow 1 Regionals
4599,27/1/21,MIBR,FaZe,Brazil,Europe,Mirage,16,9,cs_summit 7
4600,27/1/21,MIBR,FaZe,Brazil,Europe,Inferno,20,22,cs_summit 7
4601,27/1/21,FaZe,MIBR,Europe,Brazil,Dust2,15,19,cs_summit 7
4602,27/1/21,Lilmix,GamerLegion,Sweden,Europe,Overpass,8,16,Snow Sweet Snow 1 Regionals
4603,27/1/21,GamerLegion,Lilmix,Europe,Sweden,Mirage,16,9,Snow Sweet Snow 1 Regionals
4604,27/1/21,Evil Geniuses,FunPlus Phoenix,United States,Europe,Nuke,16,13,DreamHack Open January 2021 Europe
4605,27/1/21,FunPlus Phoenix,Evil Geniuses,Europe,United States,Inferno,15,19,DreamHack Open January 2021 Europe
4606,27/1/21,HellRaisers,BIG,Europe,Germany,Mirage,7,16,DreamHack Open January 2021 Europe
4607,27/1/21,BIG,HellRaisers,Germany,Europe,Inferno,16,13,DreamHack Open January 2021 Europe
4608,27/1/21,Complexity,Dignitas,Denmark,Sweden,Train,16,19,cs_summit 7
4609,27/1/21,Dignitas,Complexity,Sweden,Denmark,Overpass,16,7,cs_summit 7
4610,27/1/21,Sangal,Sinners,Turkey,Czech Republic,Train,16,3,Snow Sweet Snow 1 Regionals
4611,27/1/21,Sangal,Sinners,Turkey,Czech Republic,Nuke,16,9,Snow Sweet Snow 1 Regionals
4612,27/1/21,Sinners,Sangal,Czech Republic,Turkey,Mirage,19,17,Snow Sweet Snow 1 Regionals
4613,26/1/21,FURIA,Virtus.pro,Brazil,CIS,Overpass,12,16,cs_summit 7
4614,26/1/21,Virtus.pro,FURIA,CIS,Brazil,Inferno,16,13,cs_summit 7
4615,26/1/21,MOUZ,Heroic,Europe,Denmark,Vertigo,16,14,cs_summit 7
4616,26/1/21,Heroic,MOUZ,Denmark,Europe,Train,12,16,cs_summit 7
4617,26/1/21,Lyngby Vikings,Tricked,Denmark,Denmark,Nuke,19,15,Snow Sweet Snow 1 Regionals
4618,26/1/21,Lyngby Vikings,Tricked,Denmark,Denmark,Overpass,16,11,Snow Sweet Snow 1 Regionals
4619,26/1/21,Tricked,Lyngby Vikings,Denmark,Denmark,Inferno,16,14,Snow Sweet Snow 1 Regionals
4620,26/1/21,Sinners,Izako Boars,Czech Republic,Poland,Dust2,6,16,Snow Sweet Snow 1 Regionals
4621,26/1/21,Sinners,Izako Boars,Czech Republic,Poland,Train,14,16,Snow Sweet Snow 1 Regionals
4622,26/1/21,Izako Boars,Sinners,Poland,Czech Republic,Vertigo,13,16,Snow Sweet Snow 1 Regionals
4623,26/1/21,fnatic,OG,Sweden,Europe,Inferno,19,17,cs_summit 7
4624,26/1/21,fnatic,OG,Sweden,Europe,Mirage,11,16,cs_summit 7
4625,26/1/21,OG,fnatic,Europe,Sweden,Train,9,16,cs_summit 7
4626,25/1/21,Cloud9,FURIA,Europe,Brazil,Train,11,16,cs_summit 7
4627,25/1/21,FURIA,Cloud9,Brazil,Europe,Nuke,6,16,cs_summit 7
4628,25/1/21,Cloud9,FURIA,Europe,Brazil,Inferno,14,16,cs_summit 7
4629,25/1/21,NIP,Virtus.pro,Sweden,CIS,Inferno,6,16,cs_summit 7
4630,25/1/21,Virtus.pro,NIP,CIS,Sweden,Overpass,16,5,cs_summit 7
4631,25/1/21,FaZe,MOUZ,Europe,Europe,Train,4,16,cs_summit 7
4632,25/1/21,MOUZ,FaZe,Europe,Europe,Mirage,16,6,cs_summit 7
4633,25/1/21,Heroic,MIBR,Denmark,Brazil,Vertigo,16,9,cs_summit 7
4634,25/1/21,MIBR,Heroic,Brazil,Denmark,Overpass,14,16,cs_summit 7
4635,25/1/21,Lyngby Vikings,GamerLegion,Denmark,Europe,Overpass,16,11,Snow Sweet Snow 1 Regionals
4636,25/1/21,GamerLegion,Lyngby Vikings,Europe,Denmark,Vertigo,18,22,Snow Sweet Snow 1 Regionals
4637,25/1/21,Dignitas,OG,Sweden,Europe,Dust2,14,16,cs_summit 7
4638,25/1/21,OG,Dignitas,Europe,Sweden,Train,3,16,cs_summit 7
4639,25/1/21,Dignitas,OG,Sweden,Europe,Inferno,14,16,cs_summit 7
4640,25/1/21,fnatic,Complexity,Sweden,Denmark,Mirage,16,12,cs_summit 7
4641,25/1/21,Complexity,fnatic,Denmark,Sweden,Train,8,16,cs_summit 7
4642,25/1/21,Sinners,EC Kyiv,Czech Republic,Ukraine,Vertigo,16,4,Snow Sweet Snow 1 Regionals
4643,25/1/21,EC Kyiv,Sinners,Ukraine,Czech Republic,Inferno,11,16,Snow Sweet Snow 1 Regionals
4644,25/1/21,EC Kyiv,Sinners,Ukraine,Czech Republic,Dust2,16,7,Snow Sweet Snow 1 Regionals
4645,25/1/21,High Coast,Rebirth,United States,North America,Mirage,16,9,ESEA Winter 2020 Cash Cup 3 North America
4646,25/1/21,Rebirth,High Coast,North America,United States,Overpass,10,16,ESEA Winter 2020 Cash Cup 3 North America
4647,25/1/21,Bad News Bears,Rebirth,United States,North America,Mirage,16,6,ESEA Winter 2020 Cash Cup 3 North America
4648,25/1/21,Rebirth,Bad News Bears,North America,United States,Inferno,10,16,ESEA Winter 2020 Cash Cup 3 North America
4649,24/1/21,Natus Vincere,Astralis,Russia,Denmark,Inferno,16,5,BLAST Premier Global Final 2020
4650,24/1/21,Astralis,Natus Vincere,Denmark,Russia,Nuke,12,16,BLAST Premier Global Final 2020
4651,24/1/21,Vitality,Natus Vincere,France,Russia,Dust2,10,16,BLAST Premier Global Final 2020
4652,24/1/21,Natus Vincere,Vitality,Russia,France,Overpass,12,16,BLAST Premier Global Final 2020
4653,24/1/21,Vitality,Natus Vincere,France,Russia,Nuke,17,19,BLAST Premier Global Final 2020
4654,24/1/21,Movistar Riders,x6tence,Europe,Denmark,Inferno,16,4,One Tap League 2020 Finals
4655,24/1/21,x6tence,Movistar Riders,Denmark,Europe,Overpass,16,7,One Tap League 2020 Finals
4656,24/1/21,Movistar Riders,x6tence,Europe,Denmark,Vertigo,16,11,One Tap League 2020 Finals
4657,24/1/21,Tricked,ex-ETHEREAL,Denmark,Russia,Dust2,16,19,European Development Championship 2 Closed Qualifier
4658,24/1/21,ex-ETHEREAL,Tricked,Russia,Denmark,Nuke,16,12,European Development Championship 2 Closed Qualifier
4659,24/1/21,HellRaisers,Nexus,Europe,Romania,Inferno,16,8,Shadow League Season 1
4660,24/1/21,Nexus,HellRaisers,Romania,Europe,Dust2,13,16,Shadow League Season 1
4661,24/1/21,Sinners,Lilmix,Czech Republic,Sweden,Mirage,16,7,European Development Championship 2 Closed Qualifier
4662,24/1/21,Lilmix,Sinners,Sweden,Czech Republic,Inferno,6,16,European Development Championship 2 Closed Qualifier
4663,24/1/21,paiN,High Coast,Brazil,United States,Inferno,16,11,DreamHack Open January 2021 North America Closed Qualifier
4664,24/1/21,High Coast,paiN,United States,Brazil,Nuke,7,16,DreamHack Open January 2021 North America Closed Qualifier
4665,23/1/21,Nexus,ex-ETHEREAL,Romania,Russia,Nuke,9,16,European Development Championship 2 Closed Qualifier
4666,23/1/21,ex-ETHEREAL,Nexus,Russia,Romania,Train,16,4,European Development Championship 2 Closed Qualifier
4667,23/1/21,Liquid,Natus Vincere,United States,Russia,Nuke,14,16,BLAST Premier Global Final 2020
4668,23/1/21,Natus Vincere,Liquid,Russia,United States,Inferno,16,13,BLAST Premier Global Final 2020
4669,23/1/21,Astralis,Vitality,Denmark,France,Inferno,16,5,BLAST Premier Global Final 2020
4670,23/1/21,Vitality,Astralis,France,Denmark,Overpass,16,10,BLAST Premier Global Final 2020
4671,23/1/21,Astralis,Vitality,Denmark,France,Dust2,16,14,BLAST Premier Global Final 2020
4672,23/1/21,HellRaisers,StylDunow,Europe,Poland,Train,16,7,DreamHack Open January 2021 Europe Closed Qualifier
4673,23/1/21,StylDunow,HellRaisers,Poland,Europe,Dust2,6,16,DreamHack Open January 2021 Europe Closed Qualifier
4674,23/1/21,HellRaisers,StylDunow,Europe,Poland,Mirage,7,16,DreamHack Open January 2021 Europe Closed Qualifier
4675,23/1/21,Lyngby Vikings,Sinners,Denmark,Czech Republic,Vertigo,12,16,European Development Championship 2 Closed Qualifier
4676,23/1/21,Lyngby Vikings,Sinners,Denmark,Czech Republic,Train,16,7,European Development Championship 2 Closed Qualifier
4677,23/1/21,Sinners,Lyngby Vikings,Czech Republic,Denmark,Inferno,16,11,European Development Championship 2 Closed Qualifier
4678,23/1/21,Project X,GamerLegion,Ukraine,Europe,Mirage,16,5,Shadow League Season 1
4679,23/1/21,Project X,GamerLegion,Ukraine,Europe,Overpass,16,11,Shadow League Season 1
4680,23/1/21,GamerLegion,Project X,Europe,Ukraine,Train,16,11,Shadow League Season 1
4681,23/1/21,paiN,Extra Salt,Brazil,North America,Nuke,9,16,DreamHack Open January 2021 North America Closed Qualifier
4682,23/1/21,paiN,Extra Salt,Brazil,North America,Dust2,16,14,DreamHack Open January 2021 North America Closed Qualifier
4683,23/1/21,Extra Salt,paiN,North America,Brazil,Inferno,19,17,DreamHack Open January 2021 North America Closed Qualifier
4684,23/1/21,High Coast,Bad News Bears,United States,United States,Train,16,2,DreamHack Open January 2021 North America Closed Qualifier
4685,23/1/21,Bad News Bears,High Coast,United States,United States,Dust2,17,19,DreamHack Open January 2021 North America Closed Qualifier
4686,23/1/21,High Coast,Bad News Bears,United States,United States,Inferno,13,16,DreamHack Open January 2021 North America Closed Qualifier
4687,23/1/21,Bad News Bears,Extra Salt,United States,North America,Nuke,14,16,DreamHack Open January 2021 North America Closed Qualifier
4688,23/1/21,Extra Salt,Bad News Bears,North America,United States,Inferno,16,13,DreamHack Open January 2021 North America Closed Qualifier
4689,23/1/21,paiN,High Coast,Brazil,United States,Overpass,16,12,DreamHack Open January 2021 North America Closed Qualifier
4690,23/1/21,High Coast,paiN,United States,Brazil,Nuke,16,19,DreamHack Open January 2021 North America Closed Qualifier
4691,22/1/21,Natus Vincere,G2,Russia,Europe,Mirage,16,8,BLAST Premier Global Final 2020
4692,22/1/21,G2,Natus Vincere,Europe,Russia,Train,6,16,BLAST Premier Global Final 2020
4693,22/1/21,StylDunow,Anonymo,Poland,Poland,Mirage,16,12,DreamHack Open January 2021 Europe Closed Qualifier
4694,22/1/21,Anonymo,StylDunow,Poland,Poland,Train,16,14,DreamHack Open January 2021 Europe Closed Qualifier
4695,22/1/21,StylDunow,Anonymo,Poland,Poland,Nuke,16,8,DreamHack Open January 2021 Europe Closed Qualifier
4696,22/1/21,HellRaisers,forZe,Europe,Russia,Mirage,5,16,DreamHack Open January 2021 Europe Closed Qualifier
4697,22/1/21,forZe,HellRaisers,Russia,Europe,Train,19,17,DreamHack Open January 2021 Europe Closed Qualifier
4698,22/1/21,Liquid,Evil Geniuses,United States,United States,Dust2,16,8,BLAST Premier Global Final 2020
4699,22/1/21,Liquid,Evil Geniuses,United States,United States,Inferno,16,12,BLAST Premier Global Final 2020
4700,22/1/21,HellRaisers,StylDunow,Europe,Poland,Nuke,16,12,DreamHack Open January 2021 Europe Closed Qualifier
4701,22/1/21,StylDunow,HellRaisers,Poland,Europe,Dust2,16,6,DreamHack Open January 2021 Europe Closed Qualifier
4702,22/1/21,HellRaisers,StylDunow,Europe,Poland,Train,19,17,DreamHack Open January 2021 Europe Closed Qualifier
4703,22/1/21,Anonymo,forZe,Poland,Russia,Mirage,8,16,DreamHack Open January 2021 Europe Closed Qualifier
4704,22/1/21,forZe,Anonymo,Russia,Poland,Nuke,19,17,DreamHack Open January 2021 Europe Closed Qualifier
4705,22/1/21,Wisla Krakow,Tricked,Poland,Denmark,Nuke,11,16,European Development Championship 2 Closed Qualifier
4706,22/1/21,Tricked,Wisla Krakow,Denmark,Poland,Mirage,25,22,European Development Championship 2 Closed Qualifier
4707,22/1/21,Project X,Winstrike,Ukraine,Russia,Overpass,5,16,Snow Sweet Snow 1 Regionals
4708,22/1/21,Project X,Winstrike,Ukraine,Russia,Train,16,5,Snow Sweet Snow 1 Regionals
4709,22/1/21,Winstrike,Project X,Russia,Ukraine,Nuke,16,14,Snow Sweet Snow 1 Regionals
4710,22/1/21,Liquid,Vitality,United States,France,Vertigo,11,16,BLAST Premier Global Final 2020
4711,22/1/21,Vitality,Liquid,France,United States,Nuke,16,14,BLAST Premier Global Final 2020
4712,21/1/21,SAW,Anonymo,Portugal,Poland,Train,14,16,DreamHack Open January 2021 Europe Open Qualifier
4713,21/1/21,Anonymo,SAW,Poland,Portugal,Inferno,16,14,DreamHack Open January 2021 Europe Open Qualifier
4714,21/1/21,G2,Astralis,Europe,Denmark,Inferno,14,16,BLAST Premier Global Final 2020
4715,21/1/21,G2,Astralis,Europe,Denmark,Vertigo,8,16,BLAST Premier Global Final 2020
4716,21/1/21,Astralis,G2,Denmark,Europe,Dust2,14,16,BLAST Premier Global Final 2020
4717,21/1/21,Tricked,Lyngby Vikings,Denmark,Denmark,Nuke,16,2,Snow Sweet Snow 1 Regionals
4718,21/1/21,Lyngby Vikings,Tricked,Denmark,Denmark,Overpass,10,16,Snow Sweet Snow 1 Regionals
4719,21/1/21,Tricked,Lyngby Vikings,Denmark,Denmark,Vertigo,9,16,Snow Sweet Snow 1 Regionals
4720,21/1/21,Lyngby Vikings,AGF,Denmark,Denmark,Overpass,16,10,Snow Sweet Snow 1 Regionals
4721,21/1/21,AGF,Lyngby Vikings,Denmark,Denmark,Inferno,4,16,Snow Sweet Snow 1 Regionals
4722,21/1/21,Natus Vincere,Complexity,Russia,Denmark,Inferno,16,11,BLAST Premier Global Final 2020
4723,21/1/21,Complexity,Natus Vincere,Denmark,Russia,Nuke,8,16,BLAST Premier Global Final 2020
4724,21/1/21,Natus Vincere,Complexity,Russia,Denmark,Mirage,17,19,BLAST Premier Global Final 2020
4725,21/1/21,SKADE,Sangal,Bulgaria,Turkey,Dust2,16,19,Snow Sweet Snow 1 Regionals
4726,21/1/21,SKADE,Sangal,Bulgaria,Turkey,Vertigo,13,16,Snow Sweet Snow 1 Regionals
4727,20/1/21,Evil Geniuses,FURIA,United States,Brazil,Nuke,16,6,BLAST Premier Global Final 2020
4728,20/1/21,Evil Geniuses,FURIA,United States,Brazil,Mirage,16,14,BLAST Premier Global Final 2020
4729,20/1/21,FURIA,Evil Geniuses,Brazil,United States,Inferno,16,9,BLAST Premier Global Final 2020
4730,20/1/21,Liquid,Natus Vincere,United States,Russia,Nuke,16,14,BLAST Premier Global Final 2020
4731,20/1/21,Natus Vincere,Liquid,Russia,United States,Inferno,6,16,BLAST Premier Global Final 2020
4732,20/1/21,Complexity,Vitality,Denmark,France,Dust2,8,16,BLAST Premier Global Final 2020
4733,20/1/21,Vitality,Complexity,France,Denmark,Mirage,16,9,BLAST Premier Global Final 2020
4734,20/1/21,GamerLegion,Sinners,Europe,Czech Republic,Vertigo,16,13,Snow Sweet Snow 1 Regionals
4735,20/1/21,Sinners,GamerLegion,Czech Republic,Europe,Train,13,16,Snow Sweet Snow 1 Regionals
4736,19/1/21,Movistar Riders,Endpoint,Europe,United Kingdom,Vertigo,16,13,ESL European Championship Winter 2020
4737,19/1/21,Endpoint,Movistar Riders,United Kingdom,Europe,Overpass,10,16,ESL European Championship Winter 2020
4738,19/1/21,G2,FURIA,Europe,Brazil,Nuke,16,10,BLAST Premier Global Final 2020
4739,19/1/21,FURIA,G2,Brazil,Europe,Mirage,16,14,BLAST Premier Global Final 2020
4740,19/1/21,FURIA,G2,Brazil,Europe,Inferno,12,16,BLAST Premier Global Final 2020
4741,19/1/21,Endpoint,LDLC,United Kingdom,France,Train,16,12,ESL European Championship Winter 2020
4742,19/1/21,LDLC,Endpoint,France,United Kingdom,Vertigo,5,16,ESL European Championship Winter 2020
4743,19/1/21,LDLC,Endpoint,France,United Kingdom,Inferno,22,20,ESL European Championship Winter 2020
4744,19/1/21,Sprout,Movistar Riders,Germany,Europe,Inferno,7,16,ESL European Championship Winter 2020
4745,19/1/21,Movistar Riders,Sprout,Europe,Germany,Train,16,9,ESL European Championship Winter 2020
4746,19/1/21,Sprout,Movistar Riders,Germany,Europe,Nuke,16,14,ESL European Championship Winter 2020
4747,19/1/21,Astralis,Evil Geniuses,Denmark,United States,Vertigo,16,6,BLAST Premier Global Final 2020
4748,19/1/21,Evil Geniuses,Astralis,United States,Denmark,Overpass,8,16,BLAST Premier Global Final 2020
4749,19/1/21,Astralis,Evil Geniuses,Denmark,United States,Inferno,14,16,BLAST Premier Global Final 2020
4750,19/1/21,Lyngby Vikings,Nexus,Denmark,Romania,Nuke,16,8,Shadow League Season 1
4751,19/1/21,Nexus,Lyngby Vikings,Romania,Denmark,Inferno,11,16,Shadow League Season 1
4752,19/1/21,Lyngby Vikings,Nexus,Denmark,Romania,Train,11,16,Shadow League Season 1
4753,19/1/21,Sangal,GamerLegion,Turkey,Europe,Vertigo,16,19,Shadow League Season 1
4754,19/1/21,Sangal,GamerLegion,Turkey,Europe,Nuke,14,16,Shadow League Season 1
4755,18/1/21,Winstrike,HellRaisers,Russia,CIS,Mirage,16,9,Snow Sweet Snow 1 Regionals
4756,18/1/21,Winstrike,HellRaisers,Russia,CIS,Train,14,16,Snow Sweet Snow 1 Regionals
4757,18/1/21,HellRaisers,Winstrike,CIS,Russia,Overpass,2,16,Snow Sweet Snow 1 Regionals
4758,18/1/21,LDLC,Sangal,France,Turkey,Train,22,20,ESL European Championship Winter 2020
4759,18/1/21,Sangal,LDLC,Turkey,France,Nuke,14,16,ESL European Championship Winter 2020
4760,18/1/21,LDLC,Sangal,France,Turkey,Inferno,4,16,ESL European Championship Winter 2020
4761,18/1/21,Winstrike,Project X,Russia,Ukraine,Mirage,11,16,Snow Sweet Snow 1 Regionals
4762,18/1/21,Project X,Winstrike,Ukraine,Russia,Train,8,16,Snow Sweet Snow 1 Regionals
4763,18/1/21,Winstrike,Project X,Russia,Ukraine,Overpass,10,16,Snow Sweet Snow 1 Regionals
4764,17/1/21,BIG,Sprout,Germany,Germany,Nuke,10,16,ESL Meisterschaft Autumn 2020
4765,17/1/21,Sprout,BIG,Germany,Germany,Dust2,25,22,ESL Meisterschaft Autumn 2020
4766,17/1/21,Sprout,BIG,Germany,Germany,Vertigo,16,19,ESL Meisterschaft Autumn 2020
4767,17/1/21,NAVI Junior,Sinners,Ukraine,Czech Republic,Vertigo,12,16,Shadow League Season 1
4768,17/1/21,Sinners,NAVI Junior,Czech Republic,Ukraine,Inferno,16,5,Shadow League Season 1
4769,16/1/21,Gambit,Sinners,Russia,Czech Republic,Inferno,16,14,Vulkan Fight Series 2020
4770,16/1/21,Sinners,Gambit,Czech Republic,Russia,Vertigo,13,16,Vulkan Fight Series 2020
4771,15/1/21,Sinners,HellRaisers,Czech Republic,CIS,Dust2,16,11,Vulkan Fight Series 2020
4772,15/1/21,HellRaisers,Sinners,CIS,Czech Republic,Inferno,14,16,Vulkan Fight Series 2020
4773,15/1/21,Sinners,HellRaisers,Czech Republic,CIS,Train,14,16,Vulkan Fight Series 2020
4774,15/1/21,Nexus,Budapest Five,Romania,Hungary,Dust2,22,20,Shadow League Season 1
4775,15/1/21,Budapest Five,Nexus,Hungary,Romania,Train,10,16,Shadow League Season 1
4776,15/1/21,GamerLegion,HellRaisers,Europe,CIS,Train,16,9,Shadow League Season 1
4777,15/1/21,GamerLegion,HellRaisers,Europe,CIS,Mirage,7,16,Shadow League Season 1
4778,15/1/21,HellRaisers,GamerLegion,CIS,Europe,Inferno,14,16,Shadow League Season 1
4779,15/1/21,Nemiga,Gambit,Belarus,Russia,Vertigo,9,16,Vulkan Fight Series 2020
4780,15/1/21,Gambit,Nemiga,Russia,Belarus,Inferno,16,6,Vulkan Fight Series 2020
4781,14/1/21,NAVI Junior,Nemiga,Ukraine,Belarus,Vertigo,13,16,Vulkan Fight Series 2020
4782,14/1/21,NAVI Junior,Nemiga,Ukraine,Belarus,Inferno,5,16,Vulkan Fight Series 2020
4783,14/1/21,Dignitas,Sinners,Sweden,Czech Republic,Inferno,12,16,Vulkan Fight Series 2020
4784,14/1/21,Dignitas,Sinners,Sweden,Czech Republic,Dust2,4,16,Vulkan Fight Series 2020
4785,14/1/21,HellRaisers,forZe,CIS,Russia,Inferno,16,3,Vulkan Fight Series 2020
4786,14/1/21,forZe,HellRaisers,Russia,CIS,Nuke,16,5,Vulkan Fight Series 2020
4787,14/1/21,forZe,HellRaisers,Russia,CIS,Train,13,16,Vulkan Fight Series 2020
4788,13/1/21,Winstrike,Gambit,Russia,Russia,Mirage,9,16,Vulkan Fight Series 2020
4789,13/1/21,Winstrike,Gambit,Russia,Russia,Vertigo,16,19,Vulkan Fight Series 2020
4790,12/1/21,Sinners,Project X,Czech Republic,Ukraine,Vertigo,16,14,Vulkan Fight Series 2020
4791,12/1/21,Sinners,Project X,Czech Republic,Ukraine,Nuke,16,14,Vulkan Fight Series 2020
4792,12/1/21,HellRaisers,ex-ETHEREAL,CIS,Russia,Inferno,16,14,Vulkan Fight Series 2020
4793,12/1/21,HellRaisers,ex-ETHEREAL,CIS,Russia,Nuke,19,17,Vulkan Fight Series 2020
4794,11/1/21,Budapest Five,NAVI Junior,Hungary,Ukraine,Vertigo,10,16,Vulkan Fight Series 2020
4795,11/1/21,Budapest Five,NAVI Junior,Hungary,Ukraine,Dust2,5,16,Vulkan Fight Series 2020
4796,11/1/21,Budapest Five,NAVI Junior,Hungary,Ukraine,Train,16,1,Vulkan Fight Series 2020
4797,11/1/21,Winstrike,Nexus,Russia,Romania,Dust2,16,13,Vulkan Fight Series 2020
4798,11/1/21,Nexus,Winstrike,Romania,Russia,Mirage,11,16,Vulkan Fight Series 2020
4799,11/1/21,Nexus,Winstrike,Romania,Russia,Nuke,16,13,Vulkan Fight Series 2020
4800,28/12/20,Lilmix,Project X,Sweden,Ukraine,Inferno,14,16,Vulkan Fight Series 2020
4801,28/12/20,Lilmix,Project X,Sweden,Ukraine,Train,16,11,Vulkan Fight Series 2020
4802,28/12/20,Lilmix,Project X,Sweden,Ukraine,Overpass,11,16,Vulkan Fight Series 2020
4803,27/12/20,Lilmix,Budapest Five,Sweden,Hungary,Train,10,16,Vulkan Fight Series 2020
4804,27/12/20,Budapest Five,Lilmix,Hungary,Sweden,Mirage,16,8,Vulkan Fight Series 2020
4805,27/12/20,Lilmix,Budapest Five,Sweden,Hungary,Inferno,16,10,Vulkan Fight Series 2020
4806,24/12/20,ex-ETHEREAL,Winstrike,Russia,Russia,Nuke,12,16,Dell Gaming League 2020
4807,24/12/20,Winstrike,ex-ETHEREAL,Russia,Russia,Mirage,11,16,Dell Gaming League 2020
4808,24/12/20,ex-ETHEREAL,Winstrike,Russia,Russia,Overpass,7,16,Dell Gaming League 2020
4809,24/12/20,ex-ETHEREAL,Winstrike,Russia,Russia,Dust2,7,16,Dell Gaming League 2020
4810,22/12/20,Nexus,Sinners,Romania,Czech Republic,Dust2,8,16,Vulkan Fight Series 2020
4811,22/12/20,Sinners,Nexus,Czech Republic,Romania,Inferno,16,11,Vulkan Fight Series 2020
4812,22/12/20,Nexus,Sinners,Romania,Czech Republic,Train,16,14,Vulkan Fight Series 2020
4813,21/12/20,Budapest Five,ex-ETHEREAL,Hungary,Russia,Train,16,6,Vulkan Fight Series 2020
4814,21/12/20,Budapest Five,ex-ETHEREAL,Hungary,Russia,Nuke,16,14,Vulkan Fight Series 2020
4815,21/12/20,Budapest Five,ex-ETHEREAL,Hungary,Russia,Dust2,14,16,Vulkan Fight Series 2020
4816,20/12/20,Liquid,Astralis,United States,Denmark,Dust2,10,16,IEM Global Challenge 2020
4817,20/12/20,Astralis,Liquid,Denmark,United States,Overpass,16,11,IEM Global Challenge 2020
4818,20/12/20,Liquid,Astralis,United States,Denmark,Inferno,11,16,IEM Global Challenge 2020
4819,20/12/20,Winstrike,NAVI Junior,Russia,Ukraine,Mirage,13,16,Vulkan Fight Series 2020
4820,20/12/20,Winstrike,NAVI Junior,Russia,Ukraine,Overpass,12,16,Vulkan Fight Series 2020
4821,20/12/20,K23,Movistar Riders,Kazakhstan,Europe,Mirage,16,7,European Development Championship 1
4822,20/12/20,Movistar Riders,K23,Europe,Kazakhstan,Inferno,6,16,European Development Championship 1
4823,19/12/20,Liquid,BIG,United States,Germany,Nuke,16,14,IEM Global Challenge 2020
4824,19/12/20,BIG,Liquid,Germany,United States,Inferno,11,16,IEM Global Challenge 2020
4825,19/12/20,Natus Vincere,Astralis,Russia,Denmark,Train,11,16,IEM Global Challenge 2020
