Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-09-09,Gambit,11 - 11,50.0%,63.6%,18.2%
2021-09-09,ENCE,13 - 15,46.4%,84.6%,13.3%
2021-09-09,Liquid,10 - 14,41.7%,70.0%,21.4%
2021-09-09,Virtus.pro,20 - 20,50.0%,75.0%,15.0%
2021-09-09,MOUZ,16 - 14,53.3%,68.8%,28.6%
2021-09-09,forZe,16 - 16,50.0%,93.8%,12.5%
2021-09-09,SKADE,31 - 33,48.4%,74.2%,18.2%
2021-09-09,Entropiq,13 - 19,40.6%,84.6%,26.3%
2021-09-09,Copenhagen Flames,20 - 14,58.8%,75.0%,21.4%
2021-09-09,Vitality,20 - 10,66.7%,75.0%,40.0%
2021-09-09,Endpoint,13 - 9,59.1%,46.2%,0.0%
2021-09-09,Complexity,15 - 17,46.9%,80.0%,29.4%
2021-09-09,AGO,20 - 26,43.5%,85.0%,38.5%
2021-09-09,BIG,12 - 16,42.9%,75.0%,37.5%
2021-09-09,FURIA,12 - 8,60.0%,66.7%,37.5%
2021-09-09,FaZe,17 - 13,56.7%,82.4%,23.1%
2021-09-09,Sinners,13 - 17,43.3%,84.6%,11.8%
2021-09-09,1WIN,17 - 11,60.7%,70.6%,36.4%
2021-09-09,NIP,16 - 14,53.3%,93.8%,21.4%
2021-09-09,fnatic,15 - 13,53.6%,66.7%,30.8%
2021-09-09,K23,13 - 15,46.4%,76.9%,13.3%
2021-09-09,Spirit,15 - 17,46.9%,66.7%,23.5%
2021-09-09,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-09,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-08,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-08,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-08,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-08,ENCE,13 - 15,46.4%,84.6%,13.3%
2021-09-08,Liquid,10 - 14,41.7%,70.0%,21.4%
2021-09-08,Virtus.pro,20 - 20,50.0%,75.0%,15.0%
2021-09-08,MOUZ,16 - 14,53.3%,68.8%,28.6%
2021-09-08,forZe,16 - 16,50.0%,93.8%,12.5%
2021-09-08,SKADE,31 - 33,48.4%,74.2%,18.2%
2021-09-08,Entropiq,13 - 19,40.6%,84.6%,26.3%
2021-09-08,Copenhagen Flames,20 - 14,58.8%,75.0%,21.4%
2021-09-08,Vitality,17 - 9,65.4%,76.5%,33.3%
2021-09-08,Endpoint,13 - 9,59.1%,46.2%,0.0%
2021-09-08,Complexity,15 - 17,46.9%,80.0%,29.4%
2021-09-08,AGO,20 - 26,43.5%,85.0%,38.5%
2021-09-08,BIG,12 - 16,42.9%,75.0%,37.5%
2021-09-08,FURIA,12 - 8,60.0%,66.7%,37.5%
2021-09-08,NIP,13 - 11,54.2%,92.3%,27.3%
2021-09-08,FaZe,17 - 13,56.7%,82.4%,23.1%
2021-09-08,Sinners,13 - 17,43.3%,84.6%,11.8%
2021-09-08,1WIN,17 - 11,60.7%,70.6%,36.4%
2021-09-08,fnatic,15 - 13,53.6%,66.7%,30.8%
2021-09-08,K23,13 - 15,46.4%,76.9%,13.3%
2021-09-08,Spirit,15 - 17,46.9%,66.7%,23.5%
2021-09-08,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-08,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-07,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-07,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-07,Gambit,10 - 8,55.6%,70.0%,12.5%
2021-09-07,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-07,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-07,MOUZ,16 - 14,53.3%,68.8%,28.6%
2021-09-07,Liquid,8 - 12,40.0%,62.5%,16.7%
2021-09-07,SKADE,26 - 28,48.1%,73.1%,14.3%
2021-09-07,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-07,Entropiq,13 - 19,40.6%,84.6%,26.3%
2021-09-07,Copenhagen Flames,20 - 14,58.8%,75.0%,21.4%
2021-09-07,Vitality,17 - 9,65.4%,76.5%,33.3%
2021-09-07,Virtus.pro,15 - 15,50.0%,73.3%,6.7%
2021-09-07,Fiend,7 - 11,38.9%,71.4%,27.3%
2021-09-07,Endpoint,13 - 9,59.1%,46.2%,0.0%
2021-09-07,Complexity,15 - 17,46.9%,80.0%,29.4%
2021-09-07,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-07,AGO,20 - 26,43.5%,85.0%,38.5%
2021-09-07,BIG,12 - 16,42.9%,75.0%,37.5%
2021-09-07,FURIA,12 - 8,60.0%,66.7%,37.5%
2021-09-07,NIP,13 - 11,54.2%,92.3%,27.3%
2021-09-07,fnatic,13 - 11,54.2%,69.2%,36.4%
2021-09-07,Sinners,13 - 17,43.3%,84.6%,11.8%
2021-09-07,1WIN,17 - 11,60.7%,70.6%,36.4%
2021-09-07,K23,13 - 15,46.4%,76.9%,13.3%
2021-09-07,Spirit,12 - 14,46.2%,66.7%,28.6%
2021-09-07,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-07,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-07,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-06,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-06,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-06,Gambit,10 - 8,55.6%,70.0%,12.5%
2021-09-06,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-06,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-06,Copenhagen Flames,18 - 12,60.0%,72.2%,25.0%
2021-09-06,SKADE,23 - 27,46.0%,78.3%,14.8%
2021-09-06,Liquid,8 - 12,40.0%,62.5%,16.7%
2021-09-06,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-09-06,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-06,Entropiq,13 - 19,40.6%,84.6%,26.3%
2021-09-06,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-09-06,Fiend,7 - 11,38.9%,71.4%,27.3%
2021-09-06,Endpoint,13 - 9,59.1%,46.2%,0.0%
2021-09-06,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-09-06,AGO,17 - 23,42.5%,88.2%,43.5%
2021-09-06,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-06,BIG,11 - 13,45.8%,72.7%,30.8%
2021-09-06,FURIA,12 - 8,60.0%,66.7%,37.5%
2021-09-06,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-09-06,NIP,10 - 8,55.6%,90.0%,37.5%
2021-09-06,fnatic,13 - 11,54.2%,69.2%,36.4%
2021-09-06,Sinners,13 - 17,43.3%,84.6%,11.8%
2021-09-06,1WIN,17 - 11,60.7%,70.6%,36.4%
2021-09-06,K23,13 - 15,46.4%,76.9%,13.3%
2021-09-06,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-06,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-06,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-06,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-09-05,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-05,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-05,Gambit,10 - 8,55.6%,70.0%,12.5%
2021-09-05,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-05,SKADE,21 - 25,45.7%,76.2%,16.0%
2021-09-05,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-05,Endpoint,11 - 7,61.1%,54.5%,0.0%
2021-09-05,Liquid,8 - 12,40.0%,62.5%,16.7%
2021-09-05,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-09-05,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-05,Entropiq,13 - 19,40.6%,84.6%,26.3%
2021-09-05,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-09-05,Copenhagen Flames,16 - 10,61.5%,75.0%,10.0%
2021-09-05,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-09-05,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-05,1WIN,15 - 9,62.5%,80.0%,33.3%
2021-09-05,Fiend,5 - 9,35.7%,60.0%,33.3%
2021-09-05,BIG,11 - 13,45.8%,72.7%,30.8%
2021-09-05,FURIA,12 - 8,60.0%,66.7%,37.5%
2021-09-05,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-09-05,AGO,15 - 21,41.7%,86.7%,38.1%
2021-09-05,NIP,10 - 8,55.6%,90.0%,37.5%
2021-09-05,fnatic,13 - 11,54.2%,69.2%,36.4%
2021-09-05,Sinners,13 - 17,43.3%,84.6%,11.8%
2021-09-05,K23,13 - 15,46.4%,76.9%,13.3%
2021-09-05,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-05,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-05,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-05,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-09-04,Gambit,9 - 5,64.3%,77.8%,20.0%
2021-09-04,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-04,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-04,SKADE,17 - 23,42.5%,76.5%,17.4%
2021-09-04,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-04,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-04,Endpoint,11 - 7,61.1%,54.5%,0.0%
2021-09-04,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-09-04,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-04,Liquid,6 - 8,42.9%,66.7%,12.5%
2021-09-04,Entropiq,13 - 19,40.6%,84.6%,26.3%
2021-09-04,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-09-04,Copenhagen Flames,16 - 10,61.5%,75.0%,10.0%
2021-09-04,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-09-04,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-04,1WIN,15 - 9,62.5%,80.0%,33.3%
2021-09-04,Fiend,5 - 9,35.7%,60.0%,33.3%
2021-09-04,BIG,11 - 13,45.8%,72.7%,30.8%
2021-09-04,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-09-04,FURIA,8 - 6,57.1%,62.5%,33.3%
2021-09-04,AGO,15 - 21,41.7%,86.7%,38.1%
2021-09-04,Lyngby Vikings,10 - 2,83.3%,90.0%,50.0%
2021-09-04,fnatic,13 - 11,54.2%,69.2%,36.4%
2021-09-04,NIP,7 - 7,50.0%,85.7%,28.6%
2021-09-04,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-09-04,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-04,K23,11 - 11,50.0%,72.7%,9.1%
2021-09-04,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-04,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-04,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-09-03,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-03,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-03,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-03,SKADE,16 - 18,47.1%,81.2%,16.7%
2021-09-03,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-03,Entropiq,12 - 16,42.9%,83.3%,25.0%
2021-09-03,Endpoint,11 - 7,61.1%,54.5%,0.0%
2021-09-03,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-09-03,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-03,Liquid,6 - 8,42.9%,66.7%,12.5%
2021-09-03,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-09-03,1WIN,10 - 8,55.6%,80.0%,25.0%
2021-09-03,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-09-03,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-03,Copenhagen Flames,14 - 8,63.6%,78.6%,12.5%
2021-09-03,Fiend,5 - 9,35.7%,60.0%,33.3%
2021-09-03,BIG,11 - 13,45.8%,72.7%,30.8%
2021-09-03,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-09-03,fnatic,13 - 9,59.1%,69.2%,33.3%
2021-09-03,AGO,15 - 21,41.7%,86.7%,38.1%
2021-09-03,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-09-03,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-03,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-03,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-03,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-09-03,K23,10 - 6,62.5%,80.0%,0.0%
2021-09-02,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-02,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-02,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-02,Entropiq,10 - 14,41.7%,80.0%,14.3%
2021-09-02,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-02,Fiend,4 - 6,40.0%,50.0%,50.0%
2021-09-02,SKADE,14 - 16,46.7%,78.6%,18.8%
2021-09-02,Endpoint,11 - 7,61.1%,54.5%,0.0%
2021-09-02,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-09-02,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-02,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-09-02,Liquid,4 - 6,40.0%,100.0%,16.7%
2021-09-02,1WIN,10 - 8,55.6%,80.0%,25.0%
2021-09-02,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-09-02,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-02,Copenhagen Flames,12 - 8,60.0%,83.3%,12.5%
2021-09-02,BIG,11 - 13,45.8%,72.7%,30.8%
2021-09-02,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-09-02,fnatic,13 - 9,59.1%,69.2%,33.3%
2021-09-02,AGO,13 - 17,43.3%,92.3%,41.2%
2021-09-02,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-09-02,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-02,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-02,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-02,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-09-02,K23,10 - 6,62.5%,80.0%,0.0%
2021-09-01,Entropiq,8 - 12,40.0%,87.5%,16.7%
2021-09-01,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-09-01,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-09-01,OG,16 - 8,66.7%,87.5%,25.0%
2021-09-01,forZe,14 - 14,50.0%,92.9%,14.3%
2021-09-01,Fiend,4 - 6,40.0%,50.0%,50.0%
2021-09-01,SKADE,14 - 16,46.7%,78.6%,18.8%
2021-09-01,Endpoint,11 - 7,61.1%,54.5%,0.0%
2021-09-01,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-09-01,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-09-01,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-09-01,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-09-01,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-09-01,Copenhagen Flames,12 - 8,60.0%,83.3%,12.5%
2021-09-01,BIG,11 - 13,45.8%,72.7%,30.8%
2021-09-01,1WIN,8 - 6,57.1%,87.5%,33.3%
2021-09-01,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-09-01,fnatic,13 - 9,59.1%,69.2%,33.3%
2021-09-01,AGO,11 - 15,42.3%,90.9%,40.0%
2021-09-01,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-09-01,G2,10 - 16,38.5%,70.0%,25.0%
2021-09-01,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-09-01,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-09-01,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-09-01,K23,10 - 6,62.5%,80.0%,0.0%
2021-08-31,Entropiq,7 - 9,43.8%,100.0%,11.1%
2021-08-31,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-31,Natus Vincere,9 - 11,45.0%,77.8%,36.4%
2021-08-31,OG,16 - 8,66.7%,87.5%,25.0%
2021-08-31,SKADE,12 - 12,50.0%,75.0%,25.0%
2021-08-31,forZe,14 - 14,50.0%,92.9%,14.3%
2021-08-31,MOUZ,13 - 11,54.2%,61.5%,36.4%
2021-08-31,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-08-31,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-31,Endpoint,8 - 6,57.1%,50.0%,0.0%
2021-08-31,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-08-31,FaZe,14 - 10,58.3%,85.7%,30.0%
2021-08-31,BIG,11 - 13,45.8%,72.7%,30.8%
2021-08-31,Copenhagen Flames,8 - 6,57.1%,100.0%,16.7%
2021-08-31,AGO,10 - 12,45.5%,90.0%,41.7%
2021-08-31,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-08-31,fnatic,13 - 9,59.1%,69.2%,33.3%
2021-08-31,1WIN,4 - 4,50.0%,75.0%,50.0%
2021-08-31,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-08-31,G2,10 - 16,38.5%,70.0%,25.0%
2021-08-31,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-31,Evil Geniuses,8 - 14,36.4%,62.5%,7.1%
2021-08-31,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-31,K23,10 - 6,62.5%,80.0%,0.0%
2021-08-30,Entropiq,7 - 9,43.8%,100.0%,11.1%
2021-08-30,SKADE,4 - 8,33.3%,75.0%,25.0%
2021-08-30,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-30,Natus Vincere,7 - 9,43.8%,71.4%,44.4%
2021-08-30,OG,16 - 8,66.7%,87.5%,25.0%
2021-08-30,forZe,14 - 14,50.0%,92.9%,14.3%
2021-08-30,Copenhagen Flames,7 - 3,70.0%,100.0%,0.0%
2021-08-30,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-08-30,FaZe,12 - 8,60.0%,83.3%,37.5%
2021-08-30,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-30,MOUZ,11 - 7,61.1%,63.6%,28.6%
2021-08-30,BIG,7 - 11,38.9%,85.7%,27.3%
2021-08-30,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-08-30,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-08-30,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-30,fnatic,10 - 8,55.6%,60.0%,25.0%
2021-08-30,AGO,8 - 8,50.0%,100.0%,50.0%
2021-08-30,1WIN,4 - 4,50.0%,75.0%,50.0%
2021-08-30,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-08-30,G2,10 - 16,38.5%,70.0%,25.0%
2021-08-30,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-30,Evil Geniuses,7 - 11,38.9%,71.4%,9.1%
2021-08-30,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-30,K23,10 - 6,62.5%,80.0%,0.0%
2021-08-29,Entropiq,7 - 9,43.8%,100.0%,11.1%
2021-08-29,SKADE,4 - 8,33.3%,75.0%,25.0%
2021-08-29,BIG,7 - 7,50.0%,85.7%,42.9%
2021-08-29,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-29,OG,16 - 8,66.7%,87.5%,25.0%
2021-08-29,forZe,14 - 14,50.0%,92.9%,14.3%
2021-08-29,Natus Vincere,5 - 7,41.7%,60.0%,57.1%
2021-08-29,Copenhagen Flames,7 - 3,70.0%,100.0%,0.0%
2021-08-29,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-08-29,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-29,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-08-29,fnatic,8 - 6,57.1%,62.5%,33.3%
2021-08-29,MOUZ,9 - 5,64.3%,55.6%,20.0%
2021-08-29,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-08-29,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-29,FaZe,8 - 8,50.0%,75.0%,37.5%
2021-08-29,1WIN,4 - 4,50.0%,75.0%,50.0%
2021-08-29,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-08-29,G2,10 - 16,38.5%,70.0%,25.0%
2021-08-29,AGO,7 - 3,70.0%,100.0%,66.7%
2021-08-29,Evil Geniuses,5 - 9,35.7%,60.0%,11.1%
2021-08-29,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-29,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-29,K23,5 - 5,50.0%,100.0%,0.0%
2021-08-28,Natus Vincere,3 - 5,37.5%,100.0%,80.0%
2021-08-28,Entropiq,7 - 9,43.8%,100.0%,11.1%
2021-08-28,SKADE,4 - 8,33.3%,75.0%,25.0%
2021-08-28,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-28,BIG,5 - 5,50.0%,80.0%,20.0%
2021-08-28,OG,16 - 8,66.7%,87.5%,25.0%
2021-08-28,forZe,14 - 14,50.0%,92.9%,14.3%
2021-08-28,Copenhagen Flames,7 - 3,70.0%,100.0%,0.0%
2021-08-28,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-08-28,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-28,FaZe,6 - 6,50.0%,83.3%,50.0%
2021-08-28,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-08-28,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-08-28,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-28,fnatic,6 - 4,60.0%,50.0%,25.0%
2021-08-28,MOUZ,5 - 5,50.0%,40.0%,20.0%
2021-08-28,1WIN,4 - 4,50.0%,75.0%,50.0%
2021-08-28,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-08-28,Evil Geniuses,5 - 5,50.0%,60.0%,0.0%
2021-08-28,G2,10 - 16,38.5%,70.0%,25.0%
2021-08-28,AGO,7 - 3,70.0%,100.0%,66.7%
2021-08-28,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-28,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-28,K23,5 - 5,50.0%,100.0%,0.0%
2021-08-27,Entropiq,7 - 9,43.8%,100.0%,11.1%
2021-08-27,SKADE,4 - 8,33.3%,75.0%,25.0%
2021-08-27,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-27,OG,16 - 8,66.7%,87.5%,25.0%
2021-08-27,forZe,14 - 14,50.0%,92.9%,14.3%
2021-08-27,Copenhagen Flames,7 - 3,70.0%,100.0%,0.0%
2021-08-27,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-08-27,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-27,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-08-27,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-08-27,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-27,1WIN,4 - 4,50.0%,75.0%,50.0%
2021-08-27,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-08-27,G2,10 - 16,38.5%,70.0%,25.0%
2021-08-27,AGO,7 - 3,70.0%,100.0%,66.7%
2021-08-27,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-27,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-27,K23,5 - 5,50.0%,100.0%,0.0%
2021-08-26,Entropiq,7 - 9,43.8%,100.0%,11.1%
2021-08-26,SKADE,4 - 8,33.3%,75.0%,25.0%
2021-08-26,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-26,OG,16 - 8,66.7%,87.5%,25.0%
2021-08-26,forZe,14 - 14,50.0%,92.9%,14.3%
2021-08-26,Copenhagen Flames,7 - 3,70.0%,100.0%,0.0%
2021-08-26,ENCE,11 - 13,45.8%,81.8%,15.4%
2021-08-26,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-26,Complexity,13 - 13,50.0%,76.9%,30.8%
2021-08-26,Virtus.pro,13 - 13,50.0%,69.2%,7.7%
2021-08-26,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-26,Sinners,12 - 14,46.2%,83.3%,14.3%
2021-08-26,G2,10 - 16,38.5%,70.0%,25.0%
2021-08-26,AGO,7 - 3,70.0%,100.0%,66.7%
2021-08-26,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-26,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-26,K23,5 - 5,50.0%,100.0%,0.0%
2021-08-25,Entropiq,4 - 6,40.0%,100.0%,0.0%
2021-08-25,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-25,DBL PONEY,2 - 4,33.3%,100.0%,0.0%
2021-08-25,forZe,11 - 11,50.0%,90.9%,9.1%
2021-08-25,OG,15 - 5,75.0%,86.7%,0.0%
2021-08-25,ENCE,8 - 10,44.4%,87.5%,20.0%
2021-08-25,Copenhagen Flames,7 - 3,70.0%,100.0%,0.0%
2021-08-25,Complexity,10 - 12,45.5%,90.0%,33.3%
2021-08-25,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-25,SKADE,2 - 4,33.3%,100.0%,50.0%
2021-08-25,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-25,Virtus.pro,9 - 11,45.0%,66.7%,9.1%
2021-08-25,G2,8 - 12,40.0%,62.5%,25.0%
2021-08-25,Sinners,9 - 11,45.0%,88.9%,18.2%
2021-08-25,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-25,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-25,K23,5 - 5,50.0%,100.0%,0.0%
2021-08-24,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-24,OG,11 - 3,78.6%,81.8%,0.0%
2021-08-24,ENCE,8 - 10,44.4%,87.5%,20.0%
2021-08-24,Complexity,8 - 8,50.0%,87.5%,25.0%
2021-08-24,forZe,8 - 10,44.4%,100.0%,10.0%
2021-08-24,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-24,SKADE,2 - 4,33.3%,100.0%,50.0%
2021-08-24,Endpoint,5 - 5,50.0%,40.0%,0.0%
2021-08-24,G2,7 - 9,43.8%,57.1%,22.2%
2021-08-24,Virtus.pro,5 - 9,35.7%,80.0%,11.1%
2021-08-24,Sinners,7 - 7,50.0%,85.7%,28.6%
2021-08-24,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-24,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-23,OG,7 - 1,87.5%,71.4%,0.0%
2021-08-23,Heroic,9 - 11,45.0%,77.8%,27.3%
2021-08-23,Complexity,4 - 6,40.0%,100.0%,16.7%
2021-08-23,ENCE,8 - 10,44.4%,87.5%,20.0%
2021-08-23,Endpoint,4 - 2,66.7%,50.0%,0.0%
2021-08-23,Vitality,13 - 7,65.0%,76.9%,42.9%
2021-08-23,forZe,6 - 6,50.0%,100.0%,16.7%
2021-08-23,SKADE,2 - 4,33.3%,100.0%,50.0%
2021-08-23,Sinners,5 - 5,50.0%,80.0%,40.0%
2021-08-23,G2,5 - 5,50.0%,60.0%,20.0%
2021-08-23,Astralis,9 - 9,50.0%,66.7%,22.2%
2021-08-23,Spirit,9 - 11,45.0%,55.6%,27.3%
2021-08-23,Virtus.pro,3 - 7,30.0%,66.7%,14.3%
2021-08-22,OG,7 - 1,87.5%,71.4%,0.0%
