Index,Date,Team1,Team2,Map,winner,Team1_region,Team2_region,Event_priority
376,2021-12-10,Dignitas,Fiend,Mirage,1,EU,EU,1
377,2021-12-10,Lyngby Vikings,SKADE,Inferno,1,EU,EU,3
378,2021-12-10,Lyngby Vikings,SKADE,Dust2,2,EU,EU,3
379,2021-12-10,SKADE,Lyngby Vikings,Vertigo,2,EU,EU,3
380,2021-12-10,INDE IRAE,Nemiga,Nuke,2,CIS,CIS,3
381,2021-12-10,Nemiga,INDE IRAE,Mirage,1,CIS,CIS,3
382,2021-12-10,INDE IRAE,Nemiga,Inferno,1,CIS,CIS,3
383,2021-12-10,1WIN,K23,Mirage,1,CIS,CIS,3
384,2021-12-10,K23,1WIN,Nuke,2,CIS,CIS,3
385,2021-11-10,Lyngby Vikings,AGO,Mirage,1,EU,EU,3
386,2021-11-10,AGO,Lyngby Vikings,Vertigo,2,EU,EU,3
387,2021-11-10,Nemiga,MOUZ NXT,Nuke,2,CIS,EU,3
388,2021-11-10,MOUZ NXT,Nemiga,Inferno,1,EU,CIS,3
389,2021-11-10,HAVU,DBL PONEY,Nuke,1,EU,EU,3
390,2021-11-10,DBL PONEY,HAVU,Dust2,2,EU,EU,3
391,2021-11-10,Endpoint,Unique,Ancient,2,EU,CIS,3
392,2021-11-10,Unique,Endpoint,Dust2,1,CIS,EU,3
393,2021-11-10,Unique,Endpoint,Inferno,2,CIS,EU,3
394,2021-11-10,Galaxy Racer,K23,Mirage,1,EU,CIS,3
395,2021-11-10,K23,Galaxy Racer,Inferno,2,CIS,EU,3
396,2021-11-10,HAVU,1WIN,Overpass,1,EU,CIS,3
397,2021-11-10,HAVU,1WIN,Nuke,1,EU,CIS,3
398,2021-11-10,1WIN,HAVU,Ancient,1,CIS,EU,3
399,2021-11-10,Liquid,paiN,Vertigo,1,N_A,SA,1
400,2021-11-10,Liquid,paiN,Nuke,2,N_A,SA,1
401,2021-11-10,paiN,Liquid,Overpass,2,SA,N_A,1
402,2021-11-10,GODSENT,FURIA,Nuke,2,SA,SA,1
403,2021-11-10,FURIA,GODSENT,Inferno,1,SA,SA,1
404,2021-11-10,GODSENT,FURIA,Mirage,2,SA,SA,1
405,2021-10-10,Astralis,Vitality,Vertigo,2,EU,EU,1
406,2021-10-10,Vitality,Astralis,Nuke,1,EU,EU,1
407,2021-10-10,Nemiga,Finest,Overpass,2,CIS,EU,2
408,2021-10-10,Finest,Nemiga,Inferno,1,EU,CIS,2
409,2021-10-10,Galaxy Racer,fnatic,Overpass,2,EU,EU,2
410,2021-10-10,Galaxy Racer,fnatic,Mirage,2,EU,EU,2
411,2021-10-10,fnatic,Galaxy Racer,Inferno,2,EU,EU,2
412,2021-10-10,FunPlus Phoenix,Entropiq,Vertigo,1,EU,CIS,2
413,2021-10-10,fnatic,K23,Overpass,1,EU,CIS,2
414,2021-10-10,Movistar Riders,G2,Ancient,1,EU,EU,1
415,2021-10-10,G2,Movistar Riders,Vertigo,2,EU,EU,1
416,2021-10-10,Movistar Riders,G2,Mirage,2,EU,EU,1
417,2021-10-10,NIP,ENCE,Nuke,1,EU,EU,1
418,2021-10-10,ENCE,NIP,Ancient,2,EU,EU,1
419,2021-10-10,NIP,ENCE,Mirage,2,EU,EU,1
420,2021-10-10,ENCE,NIP,Overpass,2,EU,EU,1
421,2021-10-10,forZe,BLINK,Dust2,1,CIS,EU,3
422,2021-10-10,forZe,BLINK,Mirage,2,CIS,EU,3
423,2021-10-10,BLINK,forZe,Inferno,1,EU,CIS,3
424,2021-10-10,BLINK,forZe,Overpass,2,EU,CIS,3
425,2021-10-10,forZe,BLINK,Ancient,1,CIS,EU,3
426,2021-10-10,Fiend,Copenhagen Flames,Inferno,2,EU,EU,1
427,2021-10-10,Fiend,Copenhagen Flames,Nuke,2,EU,EU,1
428,2021-10-10,forZe,AVE,Inferno,1,CIS,CIS,3
429,2021-10-10,forZe,AVE,Mirage,1,CIS,CIS,3
430,2021-10-10,EXTREMUM,Evil Geniuses,Inferno,2,Oceania,N_A,1
431,2021-10-10,EXTREMUM,Evil Geniuses,Mirage,1,Oceania,N_A,1
432,2021-10-10,Evil Geniuses,EXTREMUM,Nuke,1,N_A,Oceania,1
433,2021-10-10,Liquid,GODSENT,Nuke,2,N_A,SA,1
434,2021-10-10,GODSENT,Liquid,Inferno,1,SA,N_A,1
435,2021-10-10,INDE IRAE,Sinners,Nuke,2,CIS,EU,2
436,2021-10-10,Finest,Galaxy Racer,Mirage,2,EU,EU,2
437,2021-10-10,FunPlus Phoenix,Lyngby Vikings,Vertigo,1,EU,EU,2
438,2021-10-10,fnatic,GamerLegion,Mirage,1,EU,EU,2
439,2021-09-10,K23,Dignitas,Overpass,1,CIS,EU,2
440,2021-09-10,Astralis,ENCE,Ancient,2,EU,EU,1
441,2021-09-10,ENCE,Astralis,Nuke,1,EU,EU,1
442,2021-09-10,G2,Fiend,Mirage,1,EU,EU,1
443,2021-09-10,Fiend,G2,Nuke,2,EU,EU,1
444,2021-09-10,AVE,BLINK,Overpass,2,CIS,EU,3
445,2021-09-10,BLINK,AVE,Mirage,1,EU,CIS,3
446,2021-09-10,BLINK,AVE,Inferno,2,EU,CIS,3
447,2021-09-10,NIP,Vitality,Inferno,1,EU,EU,1
448,2021-09-10,NIP,Vitality,Overpass,1,EU,EU,1
449,2021-09-10,Movistar Riders,Copenhagen Flames,Ancient,1,EU,EU,1
450,2021-09-10,Copenhagen Flames,Movistar Riders,Vertigo,2,EU,EU,1
451,2021-09-10,Vitality,NIP,Nuke,1,EU,EU,1
452,2021-09-10,forZe,AVE,Inferno,2,CIS,CIS,3
453,2021-09-10,AVE,forZe,Mirage,1,CIS,CIS,3
454,2021-09-10,FURIA,paiN,Ancient,1,SA,SA,1
455,2021-09-10,paiN,FURIA,Inferno,2,SA,SA,1
456,2021-08-10,ENCE,G2,Dust2,1,EU,EU,1
457,2021-08-10,G2,ENCE,Nuke,1,EU,EU,1
458,2021-08-10,ENCE,G2,Mirage,1,EU,EU,1
459,2021-08-10,Astralis,Fiend,Inferno,1,EU,EU,1
460,2021-08-10,Fiend,Astralis,Nuke,2,EU,EU,1
461,2021-08-10,1WIN,Nemiga,Nuke,2,CIS,CIS,2
462,2021-08-10,1WIN,Nemiga,Mirage,2,CIS,CIS,2
463,2021-08-10,Nemiga,1WIN,Vertigo,2,CIS,CIS,2
464,2021-08-10,TeamOne,Evil Geniuses,Inferno,2,SA,N_A,1
465,2021-08-10,TeamOne,Evil Geniuses,Inferno,1,SA,N_A,1
466,2021-08-10,TeamOne,Evil Geniuses,Inferno,1,SA,N_A,1
467,2021-08-10,FURIA,Evil Geniuses,Inferno,1,SA,N_A,1
468,2021-08-10,TeamOne,00Nation,Ancient,1,SA,SA,1
469,2021-08-10,EXTREMUM,Bad News Bears,Inferno,1,Oceania,N_A,1
470,2021-08-10,Liquid,Extra Salt,Inferno,1,N_A,N_A,1
471,2021-07-10,Vitality,Copenhagen Flames,Vertigo,1,EU,EU,1
472,2021-07-10,Vitality,Copenhagen Flames,Dust2,1,EU,EU,1
473,2021-07-10,NIP,Movistar Riders,Nuke,1,EU,EU,1
474,2021-07-10,NIP,Movistar Riders,Inferno,2,EU,EU,1
475,2021-07-10,Movistar Riders,NIP,Ancient,2,EU,EU,1
476,2021-07-10,Young Ninjas,Fiend,Mirage,2,EU,EU,3
477,2021-07-10,Fiend,Young Ninjas,Inferno,1,EU,EU,3
478,2021-07-10,1WIN,GamerLegion,Overpass,1,CIS,EU,3
479,2021-07-10,GamerLegion,1WIN,Nuke,2,EU,CIS,3
480,2021-07-10,GODSENT,Evil Geniuses,Nuke,1,SA,N_A,1
481,2021-07-10,TeamOne,FURIA,Mirage,2,SA,SA,1
482,2021-07-10,EXTREMUM,Extra Salt,Nuke,1,Oceania,N_A,1
483,2021-07-10,GODSENT,TeamOne,Overpass,1,SA,SA,1
484,2021-07-10,Liquid,paiN,Vertigo,1,N_A,SA,1
485,2021-06-10,FURIA,00Nation,Mirage,1,SA,SA,1
486,2021-06-10,GamerLegion,Galaxy Racer,Mirage,1,EU,EU,2
487,2021-06-10,GamerLegion,Galaxy Racer,Inferno,1,EU,EU,2
488,2021-06-10,Galaxy Racer,GamerLegion,Ancient,1,EU,EU,2
489,2021-06-10,Liquid,EXTREMUM,Mirage,1,N_A,Oceania,1
490,2021-06-10,Bad News Bears,paiN,Nuke,2,N_A,SA,1
491,2021-06-10,Lyngby Vikings,Nemiga,Inferno,1,EU,CIS,3
492,2021-06-10,Nemiga,Lyngby Vikings,Vertigo,2,CIS,EU,3
493,2021-06-10,MAD Lions,LDLC,Inferno,1,EU,EU,2
494,2021-06-10,FaZe,BIG,Overpass,1,EU,EU,1
495,2021-06-10,BIG,FaZe,Mirage,2,EU,EU,1
496,2021-06-10,Heroic,OG,Inferno,2,EU,EU,1
497,2021-06-10,OG,Heroic,Nuke,1,EU,EU,1
498,2021-06-10,Lyngby Vikings,HAVU,Mirage,2,EU,EU,3
499,2021-06-10,HAVU,Lyngby Vikings,Ancient,1,EU,EU,3
500,2021-06-10,GODSENT,00Nation,Vertigo,1,SA,SA,1
501,2021-06-10,Evil Geniuses,TeamOne,Inferno,2,N_A,SA,1
502,2021-06-10,EXTREMUM,paiN,Vertigo,2,Oceania,SA,1
503,2021-06-10,Evil Geniuses,00Nation,Mirage,1,N_A,SA,1
504,2021-06-10,Galaxy Racer,Unique,Overpass,1,EU,CIS,2
505,2021-06-10,Extra Salt,Bad News Bears,Nuke,2,N_A,N_A,1
506,2021-05-10,FURIA,GODSENT,Mirage,1,SA,SA,1
507,2021-05-10,Extra Salt,paiN,Mirage,1,N_A,SA,1
508,2021-05-10,Liquid,Bad News Bears,Inferno,1,N_A,N_A,1
509,2021-05-10,Heroic,BIG,Vertigo,2,EU,EU,1
510,2021-05-10,BIG,Heroic,Nuke,1,EU,EU,1
511,2021-05-10,OG,FaZe,Mirage,2,EU,EU,1
512,2021-05-10,FaZe,OG,Inferno,2,EU,EU,1
513,2021-05-10,OG,FaZe,Ancient,2,EU,EU,1
514,2021-05-10,Young Ninjas,DBL PONEY,Vertigo,2,EU,EU,3
515,2021-05-10,DBL PONEY,Young Ninjas,Inferno,1,EU,EU,3
516,2021-05-10,Nemiga,1WIN,Nuke,1,CIS,CIS,3
517,2021-05-10,1WIN,Nemiga,Mirage,2,CIS,CIS,3
518,2021-05-10,AVE,1WIN,Nuke,2,CIS,CIS,2
519,2021-05-10,1WIN,AVE,Ancient,1,CIS,CIS,2
520,2021-05-10,FURIA,GODSENT,Overpass,2,SA,SA,2
521,2021-05-10,GODSENT,FURIA,Inferno,1,SA,SA,2
522,2021-05-10,FURIA,GODSENT,Vertigo,1,SA,SA,2
523,2021-04-10,paiN,GODSENT,Vertigo,2,SA,SA,2
524,2021-04-10,paiN,GODSENT,Inferno,2,SA,SA,2
525,2021-04-10,GODSENT,paiN,Ancient,2,SA,SA,2
526,2021-04-10,FURIA,GODSENT,Nuke,1,SA,SA,2
527,2021-04-10,GODSENT,FURIA,Overpass,2,SA,SA,2
528,2021-04-10,FURIA,GODSENT,Vertigo,2,SA,SA,2
529,2021-04-10,paiN,Extra Salt,Vertigo,1,SA,N_A,2
530,2021-04-10,paiN,Extra Salt,Overpass,2,SA,N_A,2
531,2021-04-10,Extra Salt,paiN,Ancient,2,N_A,SA,2
532,2021-04-10,Sharks,Bravos,Dust2,2,SA,SA,1
533,2021-04-10,Bravos,Sharks,Vertigo,1,SA,SA,1
534,2021-04-10,Heroic,Sinners,Nuke,1,EU,EU,1
535,2021-04-10,Movistar Riders,Heroic,Nuke,1,EU,EU,1
536,2021-03-10,Sinners,Movistar Riders,Nuke,2,EU,EU,1
537,2021-03-10,FunPlus Phoenix,BIG,Vertigo,2,EU,EU,1
538,2021-03-10,MAD Lions,OG,Nuke,1,EU,EU,1
539,2021-03-10,Sprout,ENCE,Ancient,2,EU,EU,1
540,2021-03-10,Vitality,Dignitas,Inferno,1,EU,EU,1
541,2021-03-10,Extra Salt,GODSENT,Nuke,2,N_A,SA,2
542,2021-03-10,GODSENT,Extra Salt,Vertigo,1,SA,N_A,2
543,2021-03-10,paiN,FURIA,Inferno,2,SA,SA,2
544,2021-03-10,FURIA,paiN,Ancient,1,SA,SA,2
545,2021-03-10,BIG,MOUZ,Vertigo,1,EU,EU,1
546,2021-03-10,MOUZ,FunPlus Phoenix,Vertigo,1,EU,EU,1
547,2021-03-10,Movistar Riders,Endpoint,Vertigo,1,EU,EU,1
548,2021-03-10,Sinners,Astralis,Nuke,2,EU,EU,1
549,2021-03-10,Heroic,Complexity,Vertigo,1,EU,EU,1
550,2021-03-10,BIG,Copenhagen Flames,Vertigo,2,EU,EU,1
551,2021-03-10,MOUZ,G2,Mirage,2,EU,EU,1
552,2021-03-10,SKADE,fnatic,Mirage,1,EU,EU,1
553,2021-03-10,NIP,DBL PONEY,Inferno,1,EU,EU,1
554,2021-03-10,Fiend,FaZe,Mirage,1,EU,EU,1
555,2021-03-10,Virtus.pro,Entropiq,Ancient,2,CIS,CIS,2
556,2021-03-10,Virtus.pro,Entropiq,Vertigo,2,CIS,CIS,2
557,2021-03-10,Virtus.pro,Entropiq,Overpass,1,CIS,CIS,2
558,2021-03-10,Natus Vincere,Gambit,Mirage,2,CIS,CIS,2
559,2021-03-10,Natus Vincere,Gambit,Overpass,2,CIS,CIS,2
560,2021-03-10,paiN,Extra Salt,Overpass,1,SA,N_A,3
561,2021-03-10,Extra Salt,paiN,Ancient,2,N_A,SA,3
562,2021-03-10,Sharks,MIBR,Mirage,1,SA,SA,1
563,2021-03-10,MIBR,Sharks,Nuke,2,SA,SA,1
564,2021-03-10,paiN,TeamOne,Ancient,1,SA,SA,3
565,2021-03-10,TeamOne,paiN,Nuke,2,SA,SA,3
566,2021-03-10,paiN,TeamOne,Inferno,2,SA,SA,3
567,2021-03-10,MOUZ,Copenhagen Flames,Nuke,2,EU,EU,1
568,2021-02-10,FunPlus Phoenix,G2,Inferno,2,EU,EU,1
569,2021-02-10,FaZe,SKADE,Inferno,1,EU,EU,1
570,2021-02-10,1WIN,MAD Lions,Mirage,1,CIS,EU,2
571,2021-02-10,MAD Lions,1WIN,Nuke,2,EU,CIS,2
572,2021-02-10,DBL PONEY,Fiend,Inferno,2,EU,EU,1
573,2021-02-10,fnatic,NIP,Nuke,2,EU,EU,1
574,2021-02-10,Party Astronauts,Extra Salt,Nuke,2,N_A,N_A,3
575,2021-02-10,Party Astronauts,Extra Salt,Ancient,1,N_A,N_A,3
576,2021-02-10,Extra Salt,Party Astronauts,Inferno,1,N_A,N_A,3
577,2021-02-10,MAD Lions,Sprout,Ancient,1,EU,EU,1
578,2021-02-10,ENCE,Vitality,Mirage,1,EU,EU,1
579,2021-02-10,Dignitas,OG,Inferno,2,EU,EU,1
580,2021-02-10,Movistar Riders,Sinners,Vertigo,1,EU,EU,1
581,2021-02-10,Complexity,Astralis,Nuke,2,EU,EU,1
582,2021-02-10,Heroic,Endpoint,Ancient,1,EU,EU,1
583,2021-02-10,Virtus.pro,Natus Vincere,Mirage,2,CIS,CIS,2
584,2021-02-10,Natus Vincere,Virtus.pro,Inferno,1,CIS,CIS,2
585,2021-02-10,Spirit,INDE IRAE,Mirage,1,CIS,CIS,2
586,2021-02-10,INDE IRAE,Spirit,Ancient,2,CIS,CIS,2
587,2021-02-10,Gambit,Entropiq,Vertigo,1,CIS,CIS,2
588,2021-02-10,Entropiq,Gambit,Mirage,2,CIS,CIS,2
589,2021-02-10,Bad News Bears,Extra Salt,Ancient,2,N_A,N_A,2
590,2021-02-10,Extra Salt,Bad News Bears,Inferno,1,N_A,N_A,2
591,2021-02-10,paiN,TeamOne,Overpass,1,SA,SA,2
592,2021-02-10,TeamOne,paiN,Nuke,2,SA,SA,2
593,2021-02-10,FaZe,DBL PONEY,Inferno,1,EU,EU,1
594,2021-02-10,TeamOne,Bad News Bears,Inferno,1,SA,N_A,3
595,2021-02-10,Bad News Bears,TeamOne,Overpass,2,N_A,SA,3
596,2021-01-10,SKADE,NIP,Overpass,2,EU,EU,1
597,2021-01-10,Fiend,fnatic,Inferno,1,EU,EU,1
598,2021-01-10,Sprout,Dignitas,Inferno,2,EU,EU,1
599,2021-01-10,K23,forZe,Overpass,1,CIS,CIS,2
600,2021-01-10,forZe,Unique,Overpass,2,CIS,CIS,2
601,2021-01-10,OG,Vitality,Mirage,2,EU,EU,1
602,2021-01-10,MAD Lions,ENCE,Mirage,2,EU,EU,1
603,2021-01-10,Unique,K23,Overpass,1,CIS,CIS,2
604,2021-01-10,INDE IRAE,Virtus.pro,Vertigo,2,CIS,CIS,2
605,2021-01-10,Movistar Riders,Complexity,Nuke,1,EU,EU,1
606,2021-01-10,Virtus.pro,Gambit,Vertigo,2,CIS,CIS,2
607,2021-01-10,Gambit,INDE IRAE,Vertigo,1,CIS,CIS,2
608,2021-01-10,Astralis,Heroic,Nuke,1,EU,EU,1
609,2021-01-10,Endpoint,Sinners,Ancient,2,EU,EU,1
610,2021-01-10,Nemiga,Entropiq,Overpass,2,CIS,CIS,2
611,2021-01-10,Spirit,Nemiga,Overpass,1,CIS,CIS,2
612,2021-01-10,Copenhagen Flames,G2,Nuke,1,EU,EU,1
613,2021-01-10,BIG,FunPlus Phoenix,Overpass,1,EU,EU,1
614,2021-01-10,Entropiq,Spirit,Overpass,1,CIS,CIS,2
615,2021-01-10,Nemiga,Entropiq,Overpass,2,CIS,CIS,2
616,2021-01-10,Spirit,Nemiga,Overpass,2,CIS,CIS,2
617,2021-01-10,Entropiq,Spirit,Overpass,2,CIS,CIS,2
618,2021-01-10,INDE IRAE,K23,Nuke,1,CIS,CIS,2
619,2021-01-10,Unique,Gambit,Overpass,2,CIS,CIS,2
620,2021-01-10,forZe,Virtus.pro,Inferno,2,CIS,CIS,2
621,2021-01-10,Entropiq,Nemiga,Nuke,2,CIS,CIS,2
622,2021-01-10,Akuma,AVE,Dust2,2,CIS,CIS,2
623,2021-01-10,Spirit,Natus Vincere,Mirage,2,CIS,CIS,2
624,2021-01-10,Complexity,Endpoint,Mirage,1,EU,EU,1
625,2021-01-10,Astralis,Movistar Riders,Inferno,1,EU,EU,1
626,2021-01-10,Heroic,Sinners,Vertigo,2,EU,EU,1
627,2021-09-30,FunPlus Phoenix,MOUZ,Nuke,1,EU,EU,1
628,2021-09-30,G2,BIG,Nuke,1,EU,EU,1
629,2021-09-30,NIP,FaZe,Ancient,1,EU,EU,1
630,2021-09-30,fnatic,DBL PONEY,Nuke,2,EU,EU,1
631,2021-09-30,Fiend,SKADE,Overpass,2,EU,EU,1
632,2021-09-30,1WIN,K23,Overpass,1,CIS,CIS,2
633,2021-09-30,K23,1WIN,Nuke,2,CIS,CIS,2
634,2021-09-30,Sprout,Vitality,Vertigo,2,EU,EU,1
635,2021-09-30,MAD Lions,Dignitas,Inferno,2,EU,EU,1
636,2021-09-30,ENCE,OG,Mirage,2,EU,EU,1
637,2021-09-30,forZe,Gambit,Overpass,2,CIS,CIS,2
638,2021-09-30,K23,Unique,Mirage,1,CIS,CIS,2
639,2021-09-30,Virtus.pro,INDE IRAE,Mirage,2,CIS,CIS,2
640,2021-09-30,Spirit,Entropiq,Overpass,2,CIS,CIS,2
641,2021-09-30,AVE,Nemiga,Inferno,2,CIS,CIS,2
642,2021-09-30,Akuma,Natus Vincere,Overpass,2,CIS,CIS,2
643,2021-09-30,Virtus.pro,Gambit,Mirage,1,CIS,CIS,2
644,2021-09-30,Unique,INDE IRAE,Mirage,2,CIS,CIS,2
645,2021-09-30,K23,forZe,Vertigo,2,CIS,CIS,2
646,2021-09-30,Entropiq,Natus Vincere,Nuke,2,CIS,CIS,2
647,2021-09-30,AVE,Spirit,Overpass,2,CIS,CIS,2
648,2021-09-30,Nemiga,Akuma,Inferno,1,CIS,CIS,2
649,2021-09-30,SKADE,DBL PONEY,Ancient,2,EU,EU,1
650,2021-09-30,fnatic,FaZe,Mirage,2,EU,EU,1
651,2021-09-30,NIP,Fiend,Nuke,1,EU,EU,1
652,2021-09-29,ENCE,Dignitas,Overpass,1,EU,EU,1
653,2021-09-29,MAD Lions,Vitality,Inferno,2,EU,EU,1
654,2021-09-29,OG,Sprout,Dust2,1,EU,EU,1
655,2021-09-29,Sinners,Complexity,Nuke,1,EU,EU,1
656,2021-09-29,Movistar Riders,Heroic,Dust2,2,EU,EU,1
657,2021-09-29,Endpoint,Astralis,Overpass,2,EU,EU,1
658,2021-09-29,BIG,MOUZ,Mirage,2,EU,EU,1
659,2021-09-29,Copenhagen Flames,FunPlus Phoenix,Vertigo,1,EU,EU,1
660,2021-09-29,forZe,INDE IRAE,Inferno,2,CIS,CIS,2
661,2021-09-29,Gambit,K23,Overpass,1,CIS,CIS,2
662,2021-09-29,Unique,Virtus.pro,Overpass,2,CIS,CIS,2
663,2021-09-29,AVE,Entropiq,Nuke,2,CIS,CIS,2
664,2021-09-29,Akuma,Spirit,Mirage,2,CIS,CIS,2
665,2021-09-29,Natus Vincere,Nemiga,Nuke,1,CIS,CIS,2
666,2021-09-29,INDE IRAE,Gambit,Ancient,2,CIS,CIS,2
667,2021-09-29,Unique,forZe,Ancient,1,CIS,CIS,2
668,2021-09-29,K23,Virtus.pro,Overpass,2,CIS,CIS,2
669,2021-09-29,Akuma,Entropiq,Nuke,2,CIS,CIS,2
670,2021-09-29,Natus Vincere,AVE,Ancient,1,CIS,CIS,2
671,2021-09-29,Spirit,Nemiga,Nuke,1,CIS,CIS,2
672,2021-09-28,GamerLegion,SKADE,Overpass,1,EU,EU,2
673,2021-09-28,GamerLegion,SKADE,Vertigo,1,EU,EU,2
674,2021-09-28,SKADE,GamerLegion,Ancient,1,EU,EU,2
675,2021-09-28,DBL PONEY,SAW,Vertigo,2,EU,EU,2
676,2021-09-28,DBL PONEY,SAW,Ancient,2,EU,EU,2
677,2021-09-28,SAW,DBL PONEY,Overpass,2,EU,EU,2
678,2021-09-28,Movistar Riders,LDLC,Inferno,1,EU,EU,2
679,2021-09-28,LDLC,Movistar Riders,Vertigo,2,EU,EU,2
680,2021-09-28,1WIN,Nemiga,Mirage,2,CIS,CIS,2
681,2021-09-28,Nemiga,1WIN,Vertigo,1,CIS,CIS,2
682,2021-09-28,Akuma,BLINK,Mirage,2,CIS,EU,2
683,2021-09-28,BLINK,Akuma,Dust2,1,EU,CIS,2
684,2021-09-28,Unique,K23,Overpass,2,CIS,CIS,2
685,2021-09-28,K23,Unique,Mirage,1,CIS,CIS,2
686,2021-09-28,AGO,Copenhagen Flames,Ancient,2,EU,EU,3
687,2021-09-28,AGO,Copenhagen Flames,Inferno,2,EU,EU,3
688,2021-09-28,AGO,Copenhagen Flames,Vertigo,1,EU,EU,3
689,2021-09-28,Anonymo,LDLC,Vertigo,1,EU,EU,2
690,2021-09-28,LDLC,Anonymo,Ancient,2,EU,EU,2
691,2021-09-28,Anonymo,LDLC,Nuke,2,EU,EU,2
692,2021-09-27,DBL PONEY,SKADE,Dust2,2,EU,EU,3
693,2021-09-27,DBL PONEY,SKADE,Vertigo,2,EU,EU,3
694,2021-09-27,Apeks,HAVU,Mirage,2,EU,EU,3
695,2021-09-27,HAVU,Apeks,Overpass,1,EU,EU,3
696,2021-09-27,Party Astronauts,Bad News Bears,Dust2,2,N_A,N_A,2
697,2021-09-27,Party Astronauts,Bad News Bears,Inferno,2,N_A,N_A,2
698,2021-09-27,Bad News Bears,Party Astronauts,Nuke,2,N_A,N_A,2
699,2021-09-27,Extra Salt,GODSENT,Dust2,2,N_A,SA,2
700,2021-09-27,Extra Salt,GODSENT,Inferno,1,N_A,SA,2
701,2021-09-27,GODSENT,Extra Salt,Vertigo,1,SA,N_A,2
702,2021-09-27,Extra Salt,GODSENT,Nuke,1,N_A,SA,2
703,2021-09-27,GODSENT,Extra Salt,Ancient,1,SA,N_A,2
704,2021-09-26,FaZe,Natus Vincere,Mirage,2,EU,CIS,1
705,2021-09-26,Natus Vincere,FaZe,Dust2,1,CIS,EU,1
706,2021-09-26,INDE IRAE,MAD Lions,Inferno,2,CIS,EU,2
707,2021-09-26,MAD Lions,INDE IRAE,Mirage,1,EU,CIS,2
708,2021-09-26,Endpoint,Movistar Riders,Vertigo,1,EU,EU,2
709,2021-09-26,Movistar Riders,Endpoint,Ancient,2,EU,EU,2
710,2021-09-26,FaZe,Complexity,Ancient,1,EU,EU,1
711,2021-09-26,FaZe,Complexity,Nuke,2,EU,EU,1
712,2021-09-26,Complexity,FaZe,Dust2,2,EU,EU,1
713,2021-09-26,AGO,Lyngby Vikings,Vertigo,2,EU,EU,3
714,2021-09-26,Lyngby Vikings,AGO,Ancient,1,EU,EU,3
715,2021-09-26,TeamOne,GODSENT,Inferno,2,SA,SA,2
716,2021-09-26,TeamOne,GODSENT,Nuke,2,SA,SA,2
717,2021-09-26,GODSENT,TeamOne,Dust2,2,SA,SA,2
718,2021-09-25,paiN,Extra Salt,Ancient,2,SA,N_A,2
719,2021-09-25,paiN,Extra Salt,Vertigo,1,SA,N_A,2
720,2021-09-25,Extra Salt,paiN,Nuke,1,N_A,SA,2
721,2021-09-25,OG,FaZe,Mirage,2,EU,EU,1
722,2021-09-25,OG,FaZe,Ancient,2,EU,EU,1
723,2021-09-25,FaZe,OG,Inferno,2,EU,EU,1
724,2021-09-25,Complexity,Natus Vincere,Nuke,2,EU,CIS,1
725,2021-09-25,Complexity,Natus Vincere,Ancient,1,EU,CIS,1
726,2021-09-25,Natus Vincere,Complexity,Overpass,1,CIS,EU,1
727,2021-09-25,Lyngby Vikings,Copenhagen Flames,Inferno,1,EU,EU,3
728,2021-09-25,Lyngby Vikings,Copenhagen Flames,Ancient,1,EU,EU,3
729,2021-09-24,TeamOne,Bad News Bears,Inferno,1,SA,N_A,2
730,2021-09-24,Bad News Bears,TeamOne,Overpass,2,N_A,SA,2
731,2021-09-24,Complexity,FaZe,Ancient,1,EU,EU,1
732,2021-09-24,FaZe,Complexity,Nuke,2,EU,EU,1
733,2021-09-24,OG,Natus Vincere,Mirage,2,EU,CIS,1
734,2021-09-24,OG,Natus Vincere,Dust2,1,EU,CIS,1
735,2021-09-24,Natus Vincere,OG,Overpass,1,CIS,EU,1
736,2021-09-24,Copenhagen Flames,00Nation,Nuke,1,EU,SA,3
737,2021-09-24,Copenhagen Flames,00Nation,Inferno,2,EU,SA,3
738,2021-09-24,00Nation,Copenhagen Flames,Ancient,2,SA,EU,3
739,2021-09-24,Lyngby Vikings,K23,Overpass,1,EU,CIS,3
740,2021-09-24,K23,Lyngby Vikings,Nuke,2,CIS,EU,3
741,2021-09-23,Bad News Bears,paiN,Ancient,2,N_A,SA,2
742,2021-09-23,paiN,Bad News Bears,Overpass,1,SA,N_A,2
743,2021-09-23,Bad News Bears,paiN,Nuke,1,N_A,SA,2
744,2021-09-23,GODSENT,Extra Salt,Ancient,1,SA,N_A,2
745,2021-09-23,Extra Salt,GODSENT,Inferno,2,N_A,SA,2
746,2021-09-23,Young Ninjas,Galaxy Racer,Overpass,1,EU,EU,3
747,2021-09-23,Young Ninjas,Galaxy Racer,Inferno,2,EU,EU,3
748,2021-09-23,Galaxy Racer,Young Ninjas,Vertigo,2,EU,EU,3
749,2021-09-23,SAW,Apeks,Ancient,1,EU,EU,2
750,2021-09-23,SAW,Apeks,Overpass,2,EU,EU,2
751,2021-09-23,Apeks,SAW,Nuke,2,EU,EU,2
752,2021-09-23,Bravos,9z,Nuke,2,SA,SA,2
753,2021-09-23,9z,Bravos,Ancient,1,SA,SA,2
754,2021-09-23,1WIN,Sinners,Vertigo,1,CIS,EU,3
755,2021-09-23,1WIN,Sinners,Ancient,2,CIS,EU,3
756,2021-09-23,Sinners,1WIN,Nuke,2,EU,CIS,3
