Date,Team,Map Count,K/D Diff.,K/D,Rating
2021-06-22,SKADE,27,+60,1.02,1.05
2021-06-22,G2,31,+38,1.01,1.05
2021-06-22,Natus Vincere,21,+46,1.03,1.04
2021-06-22,Wisla Krakow,25,+45,1.02,1.04
2021-06-22,Virtus.pro,29,+12,1.00,1.03
2021-06-22,Copenhagen Flames,30,-57,0.98,1.03
2021-06-22,Sangal,31,-29,0.99,1.03
2021-06-22,K23,35,-90,0.97,1.02
2021-06-22,SAW,25,-80,0.96,1.02
2021-06-22,GamerLegion,31,-98,0.97,1.01
2021-06-22,HYENAS,21,-22,0.99,1.01
2021-06-22,Dignitas,24,-107,0.95,1.01
2021-06-22,HAVU,26,-92,0.96,1.00
2021-06-22,Lyngby Vikings,49,-285,0.94,1.00
2021-06-22,LDLC,25,-120,0.95,1.00
2021-06-22,NIP,39,-142,0.96,1.00
2021-06-22,Sprout,32,-134,0.96,1.00
2021-06-22,Anonymo,37,-238,0.93,0.99
2021-06-22,Nemiga,24,-142,0.94,0.99
2021-06-22,Sinners,22,-139,0.93,0.98
2021-06-22,Young Ninjas,20,-215,0.88,0.92
2021-06-22,Izako Boars,24,-421,0.82,0.89
2021-06-21,Gambit,37,+527,1.19,1.16
2021-06-21,ENCE,22,+271,1.16,1.15
2021-06-21,Fiend,36,+184,1.06,1.09
2021-06-21,AGO,28,+206,1.09,1.09
2021-06-21,forZe,31,+236,1.09,1.09
2021-06-21,Entropiq,59,+358,1.07,1.08
2021-06-21,1WIN,25,+125,1.06,1.07
2021-06-21,Complexity,22,+69,1.04,1.07
2021-06-21,BIG,36,+82,1.03,1.06
2021-06-21,Endpoint,39,+40,1.01,1.06
2021-06-21,SKADE,27,+60,1.02,1.05
2021-06-21,G2,31,+38,1.01,1.05
2021-06-21,Natus Vincere,21,+46,1.03,1.04
2021-06-21,Wisla Krakow,25,+45,1.02,1.04
2021-06-21,Copenhagen Flames,31,-26,0.99,1.04
2021-06-21,GamerLegion,32,+10,1.00,1.04
2021-06-21,Sangal,28,-15,0.99,1.03
2021-06-21,Virtus.pro,31,+6,1.00,1.03
2021-06-21,K23,35,-90,0.97,1.02
2021-06-21,SAW,25,-80,0.96,1.02
2021-06-21,HYENAS,21,-22,0.99,1.01
2021-06-21,Dignitas,24,-107,0.95,1.01
2021-06-21,HAVU,26,-92,0.96,1.00
2021-06-21,Lyngby Vikings,46,-271,0.94,1.00
2021-06-21,Sprout,35,-151,0.96,1.00
2021-06-21,LDLC,22,-119,0.94,1.00
2021-06-21,Nemiga,24,-142,0.94,0.99
2021-06-21,Anonymo,37,-234,0.93,0.99
2021-06-21,NIP,33,-158,0.95,0.98
2021-06-21,Sinners,22,-139,0.93,0.98
2021-06-21,Young Ninjas,23,-276,0.87,0.92
2021-06-21,Izako Boars,24,-421,0.82,0.89
2021-06-20,Gambit,39,+501,1.17,1.15
2021-06-20,ENCE,22,+271,1.16,1.15
2021-06-20,AGO,25,+252,1.12,1.11
2021-06-20,Fiend,33,+179,1.07,1.10
2021-06-20,forZe,31,+236,1.09,1.09
2021-06-20,Entropiq,59,+358,1.07,1.08
2021-06-20,1WIN,22,+82,1.04,1.06
2021-06-20,BIG,36,+82,1.03,1.06
2021-06-20,Endpoint,39,+40,1.01,1.06
2021-06-20,Complexity,24,+31,1.01,1.05
2021-06-20,Natus Vincere,23,+71,1.04,1.05
2021-06-20,G2,31,+38,1.01,1.05
2021-06-20,Copenhagen Flames,33,-10,1.00,1.05
2021-06-20,Wisla Krakow,25,+45,1.02,1.04
2021-06-20,GamerLegion,32,+10,1.00,1.04
2021-06-20,SKADE,29,+14,1.01,1.04
2021-06-20,Virtus.pro,31,+6,1.00,1.03
2021-06-20,Sangal,30,-54,0.98,1.02
2021-06-20,SAW,25,-80,0.96,1.02
2021-06-20,HYENAS,21,-22,0.99,1.01
2021-06-20,K23,37,-131,0.96,1.01
2021-06-20,Dignitas,24,-107,0.95,1.01
2021-06-20,HAVU,26,-92,0.96,1.00
2021-06-20,Sprout,35,-151,0.96,1.00
2021-06-20,Lyngby Vikings,43,-264,0.94,1.00
2021-06-20,LDLC,24,-138,0.94,1.00
2021-06-20,Nemiga,24,-142,0.94,0.99
2021-06-20,NIP,33,-158,0.95,0.99
2021-06-20,Anonymo,35,-247,0.93,0.99
2021-06-20,Sinners,22,-139,0.93,0.98
2021-06-20,Young Ninjas,23,-219,0.89,0.93
2021-06-20,Izako Boars,26,-382,0.85,0.91
2021-06-19,Gambit,39,+555,1.19,1.16
2021-06-19,AGO,25,+252,1.12,1.11
2021-06-19,Fiend,30,+191,1.08,1.11
2021-06-19,forZe,34,+238,1.09,1.09
2021-06-19,Entropiq,59,+358,1.07,1.08
2021-06-19,G2,31,+113,1.04,1.07
2021-06-19,Endpoint,38,+69,1.02,1.06
2021-06-19,BIG,36,+82,1.03,1.06
2021-06-19,1WIN,22,+82,1.04,1.06
2021-06-19,Complexity,24,+31,1.01,1.05
2021-06-19,Wisla Krakow,27,+81,1.03,1.05
2021-06-19,Copenhagen Flames,30,-17,0.99,1.04
2021-06-19,SKADE,31,+34,1.01,1.04
2021-06-19,GamerLegion,32,+10,1.00,1.04
2021-06-19,Virtus.pro,31,+6,1.00,1.03
2021-06-19,SAW,28,-86,0.97,1.02
2021-06-19,K23,32,-92,0.97,1.02
2021-06-19,Sangal,32,-92,0.97,1.01
2021-06-19,Dignitas,24,-107,0.95,1.01
2021-06-19,HAVU,26,-92,0.96,1.00
2021-06-19,Sprout,35,-151,0.96,1.00
2021-06-19,Lyngby Vikings,43,-264,0.94,1.00
2021-06-19,LDLC,24,-138,0.94,1.00
2021-06-19,Nemiga,24,-142,0.94,0.99
2021-06-19,NIP,35,-176,0.95,0.99
2021-06-19,Anonymo,35,-247,0.93,0.99
2021-06-19,Sinners,22,-139,0.93,0.98
2021-06-19,Young Ninjas,23,-219,0.89,0.93
2021-06-19,Izako Boars,26,-382,0.85,0.91
2021-06-18,Gambit,36,+568,1.21,1.17
2021-06-18,Fiend,30,+191,1.08,1.11
2021-06-18,AGO,27,+224,1.10,1.10
2021-06-18,Entropiq,58,+289,1.06,1.08
2021-06-18,forZe,35,+199,1.07,1.08
2021-06-18,G2,28,+108,1.04,1.07
2021-06-18,Endpoint,38,+69,1.02,1.06
2021-06-18,Complexity,24,+31,1.01,1.05
2021-06-18,GamerLegion,34,+81,1.03,1.05
2021-06-18,Copenhagen Flames,33,+11,1.00,1.05
2021-06-18,SKADE,33,+62,1.02,1.04
2021-06-18,1WIN,26,+61,1.03,1.04
2021-06-18,Wisla Krakow,29,+47,1.02,1.04
2021-06-18,K23,28,-2,1.00,1.04
2021-06-18,BIG,38,+16,1.00,1.04
2021-06-18,SAW,30,-40,0.98,1.03
2021-06-18,HYENAS,20,+33,1.02,1.03
2021-06-18,Virtus.pro,34,-9,1.00,1.02
2021-06-18,Sangal,29,-75,0.97,1.02
2021-06-18,Dignitas,24,-107,0.95,1.01
2021-06-18,HAVU,26,-92,0.96,1.00
2021-06-18,Sprout,35,-151,0.96,1.00
2021-06-18,Lyngby Vikings,43,-264,0.94,1.00
2021-06-18,LDLC,24,-138,0.94,1.00
2021-06-18,NIP,32,-162,0.95,0.99
2021-06-18,DBL PONEY,20,-110,0.94,0.99
2021-06-18,Sinners,24,-118,0.95,0.99
2021-06-18,Nemiga,23,-147,0.93,0.99
2021-06-18,Anonymo,38,-281,0.92,0.98
2021-06-18,Young Ninjas,22,-212,0.89,0.93
2021-06-18,Izako Boars,28,-453,0.83,0.90
2021-06-17,Gambit,36,+568,1.21,1.17
2021-06-17,Fiend,32,+263,1.10,1.12
2021-06-17,AGO,29,+254,1.11,1.10
2021-06-17,OG,19,+122,1.08,1.09
2021-06-17,forZe,35,+199,1.07,1.08
2021-06-17,Entropiq,56,+228,1.05,1.07
2021-06-17,G2,25,+98,1.05,1.07
2021-06-17,Wisla Krakow,33,+138,1.04,1.06
2021-06-17,1WIN,25,+89,1.04,1.06
2021-06-17,Complexity,21,+43,1.02,1.06
2021-06-17,Endpoint,40,+37,1.01,1.05
2021-06-17,BIG,39,+58,1.02,1.05
2021-06-17,Copenhagen Flames,33,+11,1.00,1.05
2021-06-17,SKADE,33,+62,1.02,1.04
2021-06-17,GamerLegion,36,+38,1.01,1.04
2021-06-17,K23,27,-15,0.99,1.04
2021-06-17,Dignitas,22,-46,0.98,1.03
2021-06-17,SAW,31,-88,0.97,1.02
2021-06-17,Virtus.pro,34,-9,1.00,1.02
2021-06-17,Sangal,33,-54,0.98,1.02
2021-06-17,Sinners,27,-69,0.97,1.00
2021-06-17,HAVU,26,-92,0.96,1.00
2021-06-17,Sprout,35,-151,0.96,1.00
2021-06-17,Lyngby Vikings,43,-264,0.94,1.00
2021-06-17,NIP,31,-186,0.94,0.99
2021-06-17,LDLC,26,-190,0.93,0.98
2021-06-17,Anonymo,36,-286,0.92,0.97
2021-06-17,Nemiga,23,-208,0.90,0.97
2021-06-17,Movistar Riders,21,-164,0.91,0.97
2021-06-17,Young Ninjas,22,-212,0.89,0.92
2021-06-17,Izako Boars,30,-526,0.81,0.88
2021-06-16,Gambit,36,+485,1.18,1.15
2021-06-16,Fiend,32,+263,1.10,1.12
2021-06-16,AGO,29,+254,1.11,1.10
2021-06-16,OG,19,+122,1.08,1.09
2021-06-16,Complexity,19,+71,1.04,1.08
2021-06-16,forZe,35,+199,1.07,1.08
2021-06-16,Entropiq,56,+228,1.05,1.07
2021-06-16,Wisla Krakow,33,+138,1.04,1.06
2021-06-16,1WIN,25,+89,1.04,1.06
2021-06-16,BIG,37,+96,1.03,1.06
2021-06-16,G2,22,+62,1.03,1.06
2021-06-16,Endpoint,40,+37,1.01,1.05
2021-06-16,Copenhagen Flames,33,+11,1.00,1.05
2021-06-16,SKADE,33,+62,1.02,1.04
2021-06-16,GamerLegion,36,+38,1.01,1.04
2021-06-16,K23,24,-4,1.00,1.04
2021-06-16,SAW,31,-88,0.97,1.02
2021-06-16,Virtus.pro,34,-9,1.00,1.02
2021-06-16,Sangal,33,-54,0.98,1.02
2021-06-16,Dignitas,19,-56,0.97,1.02
2021-06-16,Sinners,27,-69,0.97,1.00
2021-06-16,Sprout,35,-151,0.96,1.00
2021-06-16,Lyngby Vikings,37,-247,0.93,1.00
2021-06-16,HAVU,23,-109,0.95,0.99
2021-06-16,NIP,31,-186,0.94,0.99
2021-06-16,LDLC,26,-190,0.93,0.98
2021-06-16,Anonymo,33,-285,0.91,0.97
2021-06-16,Nemiga,23,-208,0.90,0.97
2021-06-16,Movistar Riders,21,-164,0.91,0.97
2021-06-16,Young Ninjas,22,-212,0.89,0.92
2021-06-16,Izako Boars,30,-526,0.81,0.88
2021-06-15,Gambit,36,+485,1.18,1.15
2021-06-15,Fiend,30,+213,1.09,1.11
2021-06-15,AGO,26,+213,1.10,1.09
2021-06-15,OG,19,+122,1.08,1.09
2021-06-15,Complexity,19,+71,1.04,1.08
2021-06-15,forZe,38,+222,1.07,1.08
2021-06-15,Entropiq,55,+216,1.04,1.07
2021-06-15,Wisla Krakow,30,+128,1.04,1.07
2021-06-15,1WIN,25,+89,1.04,1.06
2021-06-15,G2,19,+67,1.04,1.06
2021-06-15,BIG,34,+96,1.03,1.06
2021-06-15,Copenhagen Flames,30,+37,1.01,1.06
2021-06-15,Extra Salt,20,+34,1.02,1.06
2021-06-15,Sangal,33,+41,1.01,1.05
2021-06-15,SKADE,33,+62,1.02,1.04
2021-06-15,Endpoint,38,-9,1.00,1.04
2021-06-15,GamerLegion,33,+27,1.01,1.04
2021-06-15,K23,24,-4,1.00,1.04
2021-06-15,SAW,28,-77,0.97,1.03
2021-06-15,Virtus.pro,34,-9,1.00,1.02
2021-06-15,Dignitas,19,-56,0.97,1.02
2021-06-15,HAVU,20,-69,0.96,1.01
2021-06-15,Sinners,25,-50,0.98,1.01
2021-06-15,Sprout,35,-109,0.97,1.01
2021-06-15,LDLC,26,-190,0.93,0.98
2021-06-15,NIP,29,-198,0.93,0.98
2021-06-15,Lyngby Vikings,32,-306,0.90,0.97
2021-06-15,Anonymo,30,-242,0.92,0.97
2021-06-15,Nemiga,26,-231,0.91,0.97
2021-06-15,Movistar Riders,21,-164,0.91,0.97
2021-06-15,Young Ninjas,22,-212,0.89,0.92
2021-06-15,Izako Boars,30,-526,0.81,0.88
2021-06-14,Gambit,34,+441,1.18,1.15
2021-06-14,Fiend,30,+213,1.09,1.11
2021-06-14,Vitality,19,+147,1.09,1.10
2021-06-14,AGO,27,+196,1.09,1.08
2021-06-14,OG,21,+102,1.06,1.07
2021-06-14,forZe,36,+207,1.07,1.07
2021-06-14,Complexity,19,+67,1.04,1.07
2021-06-14,Entropiq,55,+216,1.04,1.07
2021-06-14,Wisla Krakow,30,+128,1.04,1.07
2021-06-14,G2,19,+67,1.04,1.06
2021-06-14,BIG,34,+96,1.03,1.06
2021-06-14,Extra Salt,20,+34,1.02,1.06
2021-06-14,Copenhagen Flames,28,+2,1.00,1.05
2021-06-14,1WIN,22,+46,1.02,1.05
2021-06-14,SKADE,33,+62,1.02,1.04
2021-06-14,K23,24,+20,1.01,1.04
2021-06-14,GamerLegion,33,+27,1.01,1.04
2021-06-14,Sangal,30,+1,1.00,1.03
2021-06-14,Endpoint,36,-54,0.98,1.03
2021-06-14,SAW,25,-57,0.97,1.03
2021-06-14,Sinners,23,+3,1.00,1.03
2021-06-14,Virtus.pro,34,-9,1.00,1.02
2021-06-14,Sprout,33,-67,0.98,1.02
2021-06-14,HAVU,20,-69,0.96,1.01
2021-06-14,NIP,27,-141,0.94,0.99
2021-06-14,Lyngby Vikings,27,-218,0.92,0.98
2021-06-14,Movistar Riders,19,-116,0.93,0.98
2021-06-14,Anonymo,31,-230,0.92,0.98
2021-06-14,LDLC,23,-207,0.91,0.97
2021-06-14,Nemiga,24,-216,0.90,0.97
2021-06-14,Young Ninjas,22,-212,0.89,0.92
2021-06-14,Izako Boars,27,-482,0.81,0.88
2021-06-13,Gambit,36,+486,1.18,1.15
2021-06-13,Liquid,18,+166,1.10,1.11
2021-06-13,Vitality,19,+147,1.09,1.10
2021-06-13,Fiend,32,+156,1.06,1.09
2021-06-13,AGO,27,+196,1.09,1.08
2021-06-13,OG,21,+102,1.06,1.07
2021-06-13,forZe,36,+207,1.07,1.07
2021-06-13,Complexity,19,+67,1.04,1.07
2021-06-13,Entropiq,53,+226,1.05,1.07
2021-06-13,Wisla Krakow,30,+128,1.04,1.07
2021-06-13,G2,19,+67,1.04,1.06
2021-06-13,BIG,34,+96,1.03,1.06
2021-06-13,Extra Salt,20,+34,1.02,1.06
2021-06-13,Copenhagen Flames,28,+2,1.00,1.05
2021-06-13,1WIN,25,+41,1.02,1.05
2021-06-13,K23,24,+20,1.01,1.04
2021-06-13,SAW,23,-20,0.99,1.04
2021-06-13,GamerLegion,30,+10,1.00,1.04
2021-06-13,SKADE,31,+26,1.01,1.03
2021-06-13,Endpoint,36,-54,0.98,1.03
2021-06-13,Sinners,23,+3,1.00,1.03
2021-06-13,Sangal,28,-28,0.99,1.02
2021-06-13,Virtus.pro,34,-9,1.00,1.02
2021-06-13,Sprout,31,-37,0.99,1.02
2021-06-13,FURIA,18,-56,0.97,1.01
2021-06-13,DBL PONEY,18,-77,0.95,1.00
2021-06-13,NIP,29,-123,0.95,1.00
2021-06-13,Lyngby Vikings,27,-218,0.92,0.98
2021-06-13,Nemiga,27,-211,0.92,0.98
2021-06-13,Movistar Riders,19,-116,0.93,0.98
2021-06-13,Anonymo,30,-230,0.92,0.97
2021-06-13,LDLC,23,-207,0.91,0.97
2021-06-13,Young Ninjas,22,-212,0.89,0.92
2021-06-13,Izako Boars,27,-482,0.81,0.88
2021-06-12,Gambit,33,+424,1.17,1.14
2021-06-12,Vitality,19,+147,1.09,1.10
2021-06-12,Fiend,35,+146,1.05,1.09
2021-06-12,forZe,33,+226,1.08,1.09
2021-06-12,AGO,27,+196,1.09,1.08
2021-06-12,Complexity,19,+67,1.04,1.07
2021-06-12,Entropiq,56,+234,1.05,1.07
2021-06-12,Wisla Krakow,30,+128,1.04,1.07
2021-06-12,G2,19,+67,1.04,1.06
2021-06-12,BIG,34,+96,1.03,1.06
2021-06-12,Extra Salt,20,+34,1.02,1.06
2021-06-12,Copenhagen Flames,28,+2,1.00,1.05
2021-06-12,1WIN,25,+41,1.02,1.05
2021-06-12,GamerLegion,30,+10,1.00,1.04
2021-06-12,SKADE,34,+47,1.02,1.04
2021-06-12,SAW,20,-38,0.98,1.04
2021-06-12,Virtus.pro,36,+35,1.01,1.03
2021-06-12,Sangal,26,-12,0.99,1.03
2021-06-12,K23,26,-26,0.99,1.03
2021-06-12,Sinners,23,+3,1.00,1.03
2021-06-12,Sprout,34,-60,0.98,1.02
2021-06-12,Endpoint,34,-107,0.96,1.02
2021-06-12,NIP,29,-123,0.95,1.00
2021-06-12,Lyngby Vikings,27,-218,0.92,0.98
2021-06-12,Nemiga,27,-211,0.92,0.98
2021-06-12,Movistar Riders,19,-116,0.93,0.98
2021-06-12,Dignitas,19,-149,0.92,0.98
2021-06-12,LDLC,23,-207,0.91,0.97
2021-06-12,Anonymo,28,-257,0.90,0.96
2021-06-12,Young Ninjas,20,-159,0.91,0.93
2021-06-12,Izako Boars,25,-453,0.81,0.88
2021-06-11,Gambit,31,+394,1.17,1.14
2021-06-11,G2,20,+128,1.07,1.09
2021-06-11,forZe,33,+226,1.08,1.09
2021-06-11,AGO,27,+196,1.09,1.08
2021-06-11,Fiend,33,+87,1.03,1.07
2021-06-11,Complexity,19,+67,1.04,1.07
2021-06-11,Wisla Krakow,30,+128,1.04,1.07
2021-06-11,Entropiq,54,+190,1.04,1.06
2021-06-11,Heroic,19,+73,1.04,1.06
2021-06-11,Copenhagen Flames,28,+27,1.01,1.06
2021-06-11,BIG,34,+96,1.03,1.06
2021-06-11,Extra Salt,20,+34,1.02,1.06
2021-06-11,1WIN,25,+41,1.02,1.05
2021-06-11,GamerLegion,30,+10,1.00,1.04
2021-06-11,SAW,20,-38,0.98,1.04
2021-06-11,Virtus.pro,36,+35,1.01,1.03
2021-06-11,SKADE,34,+32,1.01,1.03
2021-06-11,Sangal,26,-12,0.99,1.03
2021-06-11,K23,26,-26,0.99,1.03
2021-06-11,Sinners,23,+3,1.00,1.03
2021-06-11,Endpoint,34,-107,0.96,1.02
2021-06-11,Movistar Riders,24,-49,0.98,1.01
2021-06-11,Sprout,36,-126,0.96,1.01
2021-06-11,NIP,29,-123,0.95,1.00
2021-06-11,Dignitas,22,-145,0.93,0.99
2021-06-11,Lyngby Vikings,27,-218,0.92,0.98
2021-06-11,Nemiga,27,-211,0.92,0.98
2021-06-11,LDLC,23,-207,0.91,0.97
2021-06-11,Anonymo,28,-257,0.90,0.96
2021-06-11,Young Ninjas,20,-149,0.92,0.94
2021-06-11,Izako Boars,23,-456,0.80,0.87
2021-06-10,Gambit,29,+347,1.16,1.14
2021-06-10,G2,20,+128,1.07,1.09
2021-06-10,Fiend,32,+122,1.05,1.09
2021-06-10,AGO,27,+196,1.09,1.08
2021-06-10,Wisla Krakow,30,+128,1.04,1.07
2021-06-10,Entropiq,55,+199,1.04,1.06
2021-06-10,BIG,36,+121,1.04,1.06
2021-06-10,Copenhagen Flames,28,+27,1.01,1.06
2021-06-10,forZe,33,+143,1.05,1.06
2021-06-10,Heroic,19,+73,1.04,1.06
2021-06-10,Extra Salt,20,+34,1.02,1.06
2021-06-10,Complexity,21,+41,1.02,1.06
2021-06-10,Sinners,23,+81,1.04,1.05
2021-06-10,1WIN,25,+41,1.02,1.05
2021-06-10,Virtus.pro,34,+99,1.04,1.05
2021-06-10,GamerLegion,30,+10,1.00,1.04
2021-06-10,Sangal,26,-12,0.99,1.03
2021-06-10,K23,26,-26,0.99,1.03
2021-06-10,SKADE,31,-29,0.99,1.01
2021-06-10,Movistar Riders,27,-76,0.97,1.01
2021-06-10,Endpoint,39,-167,0.95,1.01
2021-06-10,Sprout,36,-126,0.96,1.01
2021-06-10,NIP,29,-123,0.95,1.00
2021-06-10,Dignitas,22,-145,0.93,0.99
2021-06-10,Lyngby Vikings,27,-218,0.92,0.98
2021-06-10,Nemiga,27,-211,0.92,0.98
2021-06-10,Anonymo,31,-235,0.92,0.98
2021-06-10,LDLC,23,-207,0.91,0.97
2021-06-10,Young Ninjas,19,-128,0.92,0.95
2021-06-10,Izako Boars,23,-456,0.80,0.87
2021-06-09,Gambit,29,+347,1.16,1.14
2021-06-09,Liquid,18,+166,1.10,1.11
2021-06-09,Fiend,32,+118,1.05,1.09
2021-06-09,G2,20,+128,1.07,1.09
2021-06-09,AGO,27,+196,1.09,1.08
2021-06-09,Sinners,20,+96,1.06,1.07
2021-06-09,Wisla Krakow,30,+128,1.04,1.07
2021-06-09,BIG,36,+121,1.04,1.06
2021-06-09,Entropiq,52,+185,1.04,1.06
2021-06-09,Copenhagen Flames,31,+34,1.01,1.06
2021-06-09,Heroic,19,+73,1.04,1.06
2021-06-09,Extra Salt,20,+34,1.02,1.06
2021-06-09,Complexity,21,+41,1.02,1.06
2021-06-09,1WIN,25,+41,1.02,1.05
2021-06-09,Virtus.pro,34,+99,1.04,1.05
2021-06-09,forZe,31,+79,1.03,1.05
2021-06-09,GamerLegion,30,+10,1.00,1.04
2021-06-09,K23,26,-26,0.99,1.03
2021-06-09,SKADE,34,-48,0.98,1.01
2021-06-09,Endpoint,42,-152,0.96,1.01
2021-06-09,FURIA,18,-56,0.97,1.01
2021-06-09,Sangal,28,-71,0.97,1.01
2021-06-09,DBL PONEY,18,-72,0.95,1.00
2021-06-09,NIP,29,-123,0.95,1.00
2021-06-09,Movistar Riders,29,-106,0.96,1.00
2021-06-09,Anonymo,32,-156,0.95,0.99
2021-06-09,Sprout,34,-188,0.94,0.99
2021-06-09,Dignitas,22,-145,0.93,0.99
2021-06-09,Lyngby Vikings,23,-187,0.92,0.98
2021-06-09,Young Ninjas,19,-37,0.98,0.98
2021-06-09,LDLC,26,-223,0.91,0.97
2021-06-09,Nemiga,23,-208,0.91,0.97
2021-06-09,Izako Boars,23,-456,0.80,0.87
2021-06-08,Gambit,32,+307,1.13,1.12
2021-06-08,Liquid,18,+166,1.10,1.11
2021-06-08,Wisla Krakow,24,+171,1.07,1.09
2021-06-08,G2,20,+128,1.07,1.09
2021-06-08,AGO,24,+183,1.09,1.09
2021-06-08,Fiend,34,+134,1.05,1.08
2021-06-08,BIG,36,+121,1.04,1.06
2021-06-08,Entropiq,52,+185,1.04,1.06
2021-06-08,Heroic,19,+73,1.04,1.06
2021-06-08,Extra Salt,20,+34,1.02,1.06
2021-06-08,GamerLegion,28,+68,1.03,1.06
2021-06-08,Complexity,21,+41,1.02,1.06
2021-06-08,Copenhagen Flames,33,+16,1.01,1.05
2021-06-08,Virtus.pro,34,+99,1.04,1.05
2021-06-08,1WIN,26,+19,1.01,1.04
2021-06-08,Sinners,18,+38,1.02,1.04
2021-06-08,forZe,28,+54,1.02,1.04
2021-06-08,K23,27,-29,0.99,1.03
2021-06-08,SKADE,34,-48,0.98,1.01
2021-06-08,FURIA,18,-56,0.97,1.01
2021-06-08,Sangal,25,-58,0.97,1.01
2021-06-08,Sprout,32,-114,0.96,1.01
2021-06-08,DBL PONEY,18,-72,0.95,1.00
2021-06-08,NIP,29,-123,0.95,1.00
2021-06-08,Endpoint,40,-236,0.94,0.99
2021-06-08,Dignitas,22,-145,0.93,0.99
2021-06-08,Lyngby Vikings,23,-187,0.92,0.98
2021-06-08,Anonymo,29,-167,0.94,0.98
2021-06-08,Young Ninjas,19,-37,0.98,0.98
2021-06-08,Movistar Riders,27,-177,0.93,0.98
2021-06-08,LDLC,23,-212,0.91,0.96
2021-06-08,Nemiga,20,-215,0.89,0.96
2021-06-08,Izako Boars,21,-372,0.82,0.89
2021-06-07,Gambit,34,+345,1.13,1.12
2021-06-07,Liquid,18,+166,1.10,1.11
2021-06-07,Wisla Krakow,26,+154,1.06,1.10
2021-06-07,AGO,26,+198,1.09,1.09
2021-06-07,Fiend,34,+134,1.05,1.08
2021-06-07,G2,22,+89,1.04,1.07
2021-06-07,Natus Vincere,18,+43,1.03,1.07
2021-06-07,GamerLegion,25,+85,1.04,1.06
2021-06-07,Entropiq,52,+185,1.04,1.06
2021-06-07,BIG,33,+91,1.03,1.06
2021-06-07,Heroic,22,+69,1.03,1.06
2021-06-07,Extra Salt,20,+34,1.02,1.06
2021-06-07,Complexity,21,+41,1.02,1.06
2021-06-07,Copenhagen Flames,33,+16,1.01,1.05
2021-06-07,Virtus.pro,34,+99,1.04,1.05
2021-06-07,1WIN,26,+19,1.01,1.04
2021-06-07,forZe,28,+54,1.02,1.04
2021-06-07,K23,27,-29,0.99,1.03
2021-06-07,SKADE,34,-48,0.98,1.01
2021-06-07,FURIA,18,-56,0.97,1.01
2021-06-07,DBL PONEY,18,-72,0.95,1.00
2021-06-07,NIP,29,-123,0.95,1.00
2021-06-07,Sangal,23,-85,0.96,1.00
2021-06-07,Endpoint,40,-236,0.94,0.99
2021-06-07,Sprout,30,-154,0.95,0.99
2021-06-07,Dignitas,22,-145,0.93,0.99
2021-06-07,Lyngby Vikings,23,-187,0.92,0.98
2021-06-07,Anonymo,29,-167,0.94,0.98
2021-06-07,Young Ninjas,19,-37,0.98,0.98
2021-06-07,Movistar Riders,24,-191,0.92,0.97
2021-06-07,LDLC,20,-180,0.91,0.97
2021-06-07,Nemiga,20,-215,0.89,0.96
2021-06-07,Izako Boars,19,-332,0.82,0.89
2021-06-06,Gambit,34,+345,1.13,1.12
2021-06-06,Liquid,18,+166,1.10,1.11
2021-06-06,Wisla Krakow,26,+154,1.06,1.10
2021-06-06,Natus Vincere,21,+104,1.06,1.09
2021-06-06,AGO,26,+198,1.09,1.09
2021-06-06,Fiend,34,+134,1.05,1.08
2021-06-06,SAW,19,+82,1.05,1.08
2021-06-06,G2,25,+127,1.06,1.08
2021-06-06,GamerLegion,25,+85,1.04,1.06
2021-06-06,Entropiq,52,+185,1.04,1.06
2021-06-06,Heroic,22,+69,1.03,1.06
2021-06-06,Extra Salt,20,+34,1.02,1.06
2021-06-06,Complexity,21,+41,1.02,1.06
2021-06-06,1WIN,24,+48,1.02,1.05
2021-06-06,Copenhagen Flames,33,+16,1.01,1.05
2021-06-06,BIG,31,+42,1.02,1.05
2021-06-06,Virtus.pro,34,+99,1.04,1.05
2021-06-06,forZe,28,+33,1.01,1.03
2021-06-06,K23,27,-29,0.99,1.03
2021-06-06,SKADE,34,-48,0.98,1.01
2021-06-06,DBL PONEY,18,-72,0.95,1.00
2021-06-06,Sangal,23,-85,0.96,1.00
2021-06-06,NIP,29,-123,0.95,1.00
2021-06-06,Endpoint,40,-236,0.94,0.99
2021-06-06,Astralis,19,-103,0.94,0.99
2021-06-06,Dignitas,22,-145,0.93,0.99
2021-06-06,Sprout,32,-187,0.94,0.99
2021-06-06,FURIA,21,-125,0.94,0.99
2021-06-06,Lyngby Vikings,23,-187,0.92,0.98
2021-06-06,Anonymo,29,-167,0.94,0.98
2021-06-06,LDLC,18,-124,0.93,0.98
2021-06-06,Nemiga,18,-166,0.90,0.97
2021-06-06,Movistar Riders,24,-191,0.92,0.97
2021-06-06,Young Ninjas,21,-93,0.95,0.97
2021-06-06,Izako Boars,19,-332,0.82,0.89
2021-06-05,Gambit,34,+345,1.13,1.12
2021-06-05,Liquid,18,+166,1.10,1.11
2021-06-05,AGO,31,+277,1.11,1.10
2021-06-05,Wisla Krakow,26,+154,1.06,1.10
2021-06-05,Fiend,31,+166,1.07,1.09
2021-06-05,Natus Vincere,21,+104,1.06,1.09
2021-06-05,SAW,19,+82,1.05,1.08
2021-06-05,G2,23,+113,1.05,1.08
2021-06-05,Copenhagen Flames,38,+125,1.04,1.07
