Index,Date,Team1,Team2,Team1_country,Team2_country,Map,Team1_Score,Team2_Score,Event,Total_rounds,rnd_diff,winner,Team1_region,Team2_region,Event_priority
1850,2021-06-25,Dignitas,FaZe,Sweden,Europe,Ancient,16,10,Gamers Without Borders 2021,26,6,1,EU,EU,3
1851,2021-06-25,FaZe,Dignitas,Europe,Sweden,Nuke,16,14,Gamers Without Borders 2021,30,2,1,EU,EU,3
1852,2021-06-25,Akuma,DBL PONEY,Ukraine,France,Dust2,6,16,European Development Championship 4,22,-10,2,CIS,EU,3
1853,2021-06-25,Akuma,DBL PONEY,Ukraine,France,Inferno,12,16,European Development Championship 4,28,-4,2,CIS,EU,3
1854,2021-06-25,DBL PONEY,Akuma,France,Ukraine,Vertigo,13,16,European Development Championship 4,29,-3,2,EU,CIS,3
1855,2021-06-25,Copenhagen Flames,Fiend,Denmark,Bulgaria,Mirage,16,13,European Development Championship 4,29,3,1,EU,EU,3
1856,2021-06-25,Fiend,Copenhagen Flames,Bulgaria,Denmark,Nuke,22,25,European Development Championship 4,47,-3,2,EU,EU,3
1857,2021-06-25,EXTREMUM,Lyngby Vikings,Oceania,Denmark,Vertigo,16,6,Spring Sweet Spring 3,22,10,1,Oceania,EU,3
1858,2021-06-25,Lyngby Vikings,EXTREMUM,Denmark,Oceania,Nuke,16,11,Spring Sweet Spring 3,27,5,1,EU,Oceania,3
1859,2021-06-25,EXTREMUM,Lyngby Vikings,Oceania,Denmark,Ancient,16,4,Spring Sweet Spring 3,20,12,1,Oceania,EU,3
1860,2021-06-25,TeamOne,Extra Salt,Brazil,North America,Nuke,16,12,ESEA Premier Season 37 North America,28,4,1,SA,N_A,2
1861,2021-06-25,TeamOne,Extra Salt,Brazil,North America,Ancient,6,16,ESEA Premier Season 37 North America,22,-10,2,SA,N_A,2
1862,2021-06-25,TeamOne,Extra Salt,Brazil,North America,Dust2,16,12,ESEA Premier Season 37 North America,28,4,1,SA,N_A,2
1863,2021-06-24,BIG,FURIA,Germany,Brazil,Vertigo,16,11,Gamers Without Borders 2021,27,5,1,EU,SA,3
1864,2021-06-24,BIG,FURIA,Germany,Brazil,Inferno,16,14,Gamers Without Borders 2021,30,2,1,EU,SA,3
1865,2021-06-24,FURIA,BIG,Brazil,Germany,Mirage,16,14,Gamers Without Borders 2021,30,2,1,SA,EU,3
1866,2021-06-24,Young Ninjas,Entropiq,Sweden,Russia,Vertigo,11,16,Elisa Invitational Summer 2021,27,-5,2,EU,CIS,2
1867,2021-06-24,Entropiq,Young Ninjas,Russia,Sweden,Mirage,16,4,Elisa Invitational Summer 2021,20,12,1,CIS,EU,2
1868,2021-06-24,AGO,Sinners,Poland,Czech Republic,Vertigo,9,16,ESEA Premier Season 37 Europe,25,-7,2,EU,EU,2
1869,2021-06-24,Sinners,AGO,Czech Republic,Poland,Ancient,16,10,ESEA Premier Season 37 Europe,26,6,1,EU,EU,2
1870,2021-06-24,BIG,LDLC,Germany,France,Dust2,14,16,ESEA Premier Season 37 Europe,30,-2,2,EU,EU,2
1871,2021-06-24,LDLC,BIG,France,Germany,Vertigo,16,14,ESEA Premier Season 37 Europe,30,2,1,EU,EU,2
1872,2021-06-24,BIG,LDLC,Germany,France,Inferno,16,11,ESEA Premier Season 37 Europe,27,5,1,EU,EU,2
1873,2021-06-24,Dignitas,FURIA,Sweden,Brazil,Inferno,9,16,Gamers Without Borders 2021,25,-7,2,EU,SA,3
1874,2021-06-24,FURIA,Dignitas,Brazil,Sweden,Nuke,19,17,Gamers Without Borders 2021,36,2,1,SA,EU,3
1875,2021-06-24,BIG,FaZe,Germany,Europe,Overpass,19,16,Gamers Without Borders 2021,35,3,1,EU,EU,3
1876,2021-06-24,FaZe,BIG,Europe,Germany,Nuke,16,8,Gamers Without Borders 2021,24,8,1,EU,EU,3
1877,2021-06-24,FaZe,BIG,Europe,Germany,Inferno,9,16,Gamers Without Borders 2021,25,-7,2,EU,EU,3
1878,2021-06-24,1WIN,EXTREMUM,Russia,Oceania,Vertigo,16,8,Spring Sweet Spring 3,24,8,1,CIS,Oceania,3
1879,2021-06-24,EXTREMUM,1WIN,Oceania,Russia,Dust2,14,16,Spring Sweet Spring 3,30,-2,2,Oceania,CIS,3
1880,2021-06-24,Extra Salt,paiN,North America,Brazil,Inferno,16,7,ESEA Premier Season 37 North America,23,9,1,N_A,SA,2
1881,2021-06-24,Extra Salt,paiN,North America,Brazil,Mirage,16,10,ESEA Premier Season 37 North America,26,6,1,N_A,SA,2
1882,2021-06-24,paiN,Extra Salt,Brazil,North America,Vertigo,22,20,ESEA Premier Season 37 North America,42,2,1,SA,N_A,2
1883,2021-06-23,MOUZ,NIP,Europe,Sweden,Mirage,16,8,Gamers Without Borders 2021,24,8,1,EU,EU,3
1884,2021-06-23,NIP,MOUZ,Sweden,Europe,Ancient,6,16,Gamers Without Borders 2021,22,-10,2,EU,EU,3
1885,2021-06-23,NIP,MOUZ,Sweden,Europe,Vertigo,16,3,Gamers Without Borders 2021,19,13,1,EU,EU,3
1886,2021-06-23,AGO,forZe,Poland,Russia,Nuke,16,10,ESEA Premier Season 37 Europe,26,6,1,EU,CIS,2
1887,2021-06-23,AGO,forZe,Poland,Russia,Mirage,19,16,ESEA Premier Season 37 Europe,35,3,1,EU,CIS,2
1888,2021-06-23,forZe,AGO,Russia,Poland,Ancient,16,13,ESEA Premier Season 37 Europe,29,3,1,CIS,EU,2
1889,2021-06-23,GamerLegion,LDLC,Sweden,France,Nuke,4,16,ESEA Premier Season 37 Europe,20,-12,2,EU,EU,2
1890,2021-06-23,GamerLegion,LDLC,Sweden,France,Ancient,12,16,ESEA Premier Season 37 Europe,28,-4,2,EU,EU,2
1891,2021-06-23,LDLC,GamerLegion,France,Sweden,Mirage,13,16,ESEA Premier Season 37 Europe,29,-3,2,EU,EU,2
1892,2021-06-23,BIG,Sinners,Germany,Czech Republic,Vertigo,14,16,ESEA Premier Season 37 Europe,30,-2,2,EU,EU,2
1893,2021-06-23,BIG,Sinners,Germany,Czech Republic,Ancient,6,16,ESEA Premier Season 37 Europe,22,-10,2,EU,EU,2
1894,2021-06-23,Sinners,BIG,Czech Republic,Germany,Mirage,11,16,ESEA Premier Season 37 Europe,27,-5,2,EU,EU,2
1895,2021-06-23,Copenhagen Flames,Anonymo,Denmark,Poland,Inferno,16,14,Spring Sweet Spring 3,30,2,1,EU,EU,3
1896,2021-06-23,Anonymo,Copenhagen Flames,Poland,Denmark,Ancient,16,12,Spring Sweet Spring 3,28,4,1,EU,EU,3
1897,2021-06-23,Copenhagen Flames,Anonymo,Denmark,Poland,Nuke,16,12,Spring Sweet Spring 3,28,4,1,EU,EU,3
1898,2021-06-23,Fiend,Endpoint,Bulgaria,United Kingdom,Inferno,14,16,Spring Sweet Spring 3,30,-2,2,EU,EU,3
1899,2021-06-23,Endpoint,Fiend,United Kingdom,Bulgaria,Mirage,28,26,Spring Sweet Spring 3,54,2,1,EU,EU,3
1900,2021-06-23,MIBR,MOUZ,Brazil,Europe,Ancient,16,19,Gamers Without Borders 2021,35,-3,2,SA,EU,3
1901,2021-06-23,MOUZ,MIBR,Europe,Brazil,Mirage,16,4,Gamers Without Borders 2021,20,12,1,EU,SA,3
1902,2021-06-23,MIBR,AGO,Brazil,Poland,Dust2,13,16,Spring Sweet Spring 3,29,-3,2,SA,EU,3
1903,2021-06-23,MIBR,AGO,Brazil,Poland,Ancient,11,16,Spring Sweet Spring 3,27,-5,2,SA,EU,3
1904,2021-06-22,NIP,ENCE,Sweden,Europe,Ancient,11,16,Gamers Without Borders 2021,27,-5,2,EU,EU,3
1905,2021-06-22,ENCE,NIP,Europe,Sweden,Overpass,16,14,Gamers Without Borders 2021,30,2,1,EU,EU,3
1906,2021-06-22,NIP,ENCE,Sweden,Europe,Nuke,16,13,Gamers Without Borders 2021,29,3,1,EU,EU,3
1907,2021-06-22,Anonymo,EXTREMUM,Poland,Oceania,Mirage,16,9,Spring Sweet Spring 3,25,7,1,EU,Oceania,3
1908,2021-06-22,EXTREMUM,Anonymo,Oceania,Poland,Nuke,13,16,Spring Sweet Spring 3,29,-3,2,Oceania,EU,3
1909,2021-06-22,Anonymo,EXTREMUM,Poland,Oceania,Vertigo,10,16,Spring Sweet Spring 3,26,-6,2,EU,Oceania,3
1910,2021-06-22,LDLC,AGO,France,Poland,Nuke,10,16,ESEA Premier Season 37 Europe,26,-6,2,EU,EU,2
1911,2021-06-22,LDLC,AGO,France,Poland,Ancient,13,16,ESEA Premier Season 37 Europe,29,-3,2,EU,EU,2
1912,2021-06-22,AGO,LDLC,Poland,France,Inferno,12,16,ESEA Premier Season 37 Europe,28,-4,2,EU,EU,2
1913,2021-06-22,Sangal,BIG,Turkey,Germany,Mirage,11,16,ESEA Premier Season 37 Europe,27,-5,2,EU,EU,2
1914,2021-06-22,Sangal,BIG,Turkey,Germany,Vertigo,11,16,ESEA Premier Season 37 Europe,27,-5,2,EU,EU,2
1915,2021-06-22,BIG,Sangal,Germany,Turkey,Inferno,10,16,ESEA Premier Season 37 Europe,26,-6,2,EU,EU,2
1916,2021-06-22,forZe,GamerLegion,Russia,Sweden,Mirage,16,7,ESEA Premier Season 37 Europe,23,9,1,CIS,EU,2
1917,2021-06-22,forZe,GamerLegion,Russia,Sweden,Nuke,16,3,ESEA Premier Season 37 Europe,19,13,1,CIS,EU,2
1918,2021-06-22,1WIN,Copenhagen Flames,Russia,Denmark,Overpass,8,16,Spring Sweet Spring 3,24,-8,2,CIS,EU,3
1919,2021-06-22,Copenhagen Flames,1WIN,Denmark,Russia,Mirage,16,9,Spring Sweet Spring 3,25,7,1,EU,CIS,3
1920,2021-06-22,ENCE,MOUZ,Europe,Europe,Overpass,16,12,Gamers Without Borders 2021,28,4,1,EU,EU,3
1921,2021-06-22,MOUZ,ENCE,Europe,Europe,Ancient,7,16,Gamers Without Borders 2021,23,-9,2,EU,EU,3
1922,2021-06-22,NIP,MIBR,Sweden,Brazil,Overpass,16,10,Gamers Without Borders 2021,26,6,1,EU,SA,3
1923,2021-06-22,MIBR,NIP,Brazil,Sweden,Ancient,8,16,Gamers Without Borders 2021,24,-8,2,SA,EU,3
1924,2021-06-22,NIP,MIBR,Sweden,Brazil,Mirage,14,16,Gamers Without Borders 2021,30,-2,2,EU,SA,3
1925,2021-06-22,Lyngby Vikings,MIBR,Denmark,Brazil,Ancient,16,9,Spring Sweet Spring 3,25,7,1,EU,SA,3
1926,2021-06-22,MIBR,Lyngby Vikings,Brazil,Denmark,Vertigo,16,11,Spring Sweet Spring 3,27,5,1,SA,EU,3
1927,2021-06-22,Lyngby Vikings,MIBR,Denmark,Brazil,Mirage,16,11,Spring Sweet Spring 3,27,5,1,EU,SA,3
1928,2021-06-21,Anonymo,Young Ninjas,Poland,Sweden,Inferno,19,17,Spring Sweet Spring 3,36,2,1,EU,EU,3
1929,2021-06-21,Young Ninjas,Anonymo,Sweden,Poland,Nuke,13,16,Spring Sweet Spring 3,29,-3,2,EU,EU,3
1930,2021-06-21,Lyngby Vikings,Fiend,Denmark,Bulgaria,Overpass,7,16,Spring Sweet Spring 3,23,-9,2,EU,EU,3
1931,2021-06-21,Fiend,Lyngby Vikings,Bulgaria,Denmark,Inferno,16,13,Spring Sweet Spring 3,29,3,1,EU,EU,3
1932,2021-06-21,Lyngby Vikings,Fiend,Denmark,Bulgaria,Mirage,16,7,Spring Sweet Spring 3,23,9,1,EU,EU,3
1933,2021-06-21,1WIN,AGO,Russia,Poland,Nuke,16,4,Spring Sweet Spring 3,20,12,1,CIS,EU,3
1934,2021-06-21,AGO,1WIN,Poland,Russia,Dust2,9,16,Spring Sweet Spring 3,25,-7,2,EU,CIS,3
1935,2021-06-21,1WIN,AGO,Russia,Poland,Ancient,6,16,Spring Sweet Spring 3,22,-10,2,CIS,EU,3
1936,2021-06-20,Natus Vincere,Gambit,Russia,Russia,Mirage,11,16,BLAST Premier Spring Final 2021,27,-5,2,CIS,CIS,1
1937,2021-06-20,Natus Vincere,Gambit,Russia,Russia,Dust2,12,16,BLAST Premier Spring Final 2021,28,-4,2,CIS,CIS,1
1938,2021-06-20,ENCE,Endpoint,Europe,United Kingdom,Dust2,16,11,Elisa Invitational Summer 2021,27,5,1,EU,EU,2
1939,2021-06-20,Endpoint,ENCE,United Kingdom,Europe,Vertigo,1,16,Elisa Invitational Summer 2021,17,-15,2,EU,EU,2
1940,2021-06-20,ENCE,Endpoint,Europe,United Kingdom,Overpass,11,16,Elisa Invitational Summer 2021,27,-5,2,EU,EU,2
1941,2021-06-20,K23,100PG,Kazakhstan,Kazakhstan,Ancient,12,16,StarLadder CIS RMR 2021 Closed Qualifier,28,-4,2,CIS,CIS,2
1942,2021-06-20,100PG,K23,Kazakhstan,Kazakhstan,Overpass,12,16,StarLadder CIS RMR 2021 Closed Qualifier,28,-4,2,CIS,CIS,2
1943,2021-06-20,K23,100PG,Kazakhstan,Kazakhstan,Dust2,5,16,StarLadder CIS RMR 2021 Closed Qualifier,21,-11,2,CIS,CIS,2
1944,2021-06-20,Copenhagen Flames,Fiend,Denmark,Bulgaria,Ancient,10,16,Elisa Invitational Summer 2021,26,-6,2,EU,EU,2
1945,2021-06-20,Copenhagen Flames,Fiend,Denmark,Bulgaria,Mirage,12,16,Elisa Invitational Summer 2021,28,-4,2,EU,EU,2
1946,2021-06-20,Fiend,Copenhagen Flames,Bulgaria,Denmark,Nuke,9,16,Elisa Invitational Summer 2021,25,-7,2,EU,EU,2
1947,2021-06-20,Natus Vincere,G2,Russia,Europe,Nuke,16,13,BLAST Premier Spring Final 2021,29,3,1,CIS,EU,1
1948,2021-06-20,G2,Natus Vincere,Europe,Russia,Dust2,16,13,BLAST Premier Spring Final 2021,29,3,1,EU,CIS,1
1949,2021-06-20,HYENAS,ENCE,Denmark,Europe,Vertigo,15,19,Funspark ULTI 2021 Europe Playoffs 1,34,-4,2,EU,EU,2
1950,2021-06-20,ENCE,HYENAS,Europe,Denmark,Nuke,16,10,Funspark ULTI 2021 Europe Playoffs 1,26,6,1,EU,EU,2
1951,2021-06-20,Natus Vincere,G2,Russia,Europe,Mirage,16,9,BLAST Premier Spring Final 2021,25,7,1,CIS,EU,1
1952,2021-06-20,HYENAS,K23,Denmark,Kazakhstan,Overpass,16,14,Funspark ULTI 2021 Europe Playoffs 1,30,2,1,EU,CIS,2
1953,2021-06-20,K23,HYENAS,Kazakhstan,Denmark,Nuke,10,16,Funspark ULTI 2021 Europe Playoffs 1,26,-6,2,CIS,EU,2
1954,2021-06-19,Nordavind,Entropiq,Europe,Russia,Nuke,16,10,Elisa Invitational Summer 2021,26,6,1,EU,CIS,2
1955,2021-06-19,Entropiq,Nordavind,Russia,Europe,Mirage,17,19,Elisa Invitational Summer 2021,36,-2,2,CIS,EU,2
1956,2021-06-19,NIP,G2,Sweden,Europe,Inferno,17,19,BLAST Premier Spring Final 2021,36,-2,2,EU,EU,1
1957,2021-06-19,NIP,G2,Sweden,Europe,Nuke,16,13,BLAST Premier Spring Final 2021,29,3,1,EU,EU,1
1958,2021-06-19,NIP,G2,Sweden,Europe,Dust2,11,16,BLAST Premier Spring Final 2021,27,-5,2,EU,EU,1
1959,2021-06-19,forZe,K23,Russia,Kazakhstan,Overpass,16,9,StarLadder CIS RMR 2021 Closed Qualifier,25,7,1,CIS,CIS,2
1960,2021-06-19,K23,forZe,Kazakhstan,Russia,Nuke,6,16,StarLadder CIS RMR 2021 Closed Qualifier,22,-10,2,CIS,CIS,2
1961,2021-06-19,Young Ninjas,Sangal,Sweden,Turkey,Mirage,16,9,Elisa Invitational Summer 2021,25,7,1,EU,EU,2
1962,2021-06-19,Sangal,Young Ninjas,Turkey,Sweden,Ancient,16,6,Elisa Invitational Summer 2021,22,10,1,EU,EU,2
1963,2021-06-19,Young Ninjas,Sangal,Sweden,Turkey,Inferno,16,9,Elisa Invitational Summer 2021,25,7,1,EU,EU,2
1964,2021-06-19,Entropiq,Nemiga,Russia,Belarus,Nuke,16,13,StarLadder CIS RMR 2021 Closed Qualifier,29,3,1,CIS,CIS,2
1965,2021-06-19,Nemiga,Entropiq,Belarus,Russia,Overpass,16,13,StarLadder CIS RMR 2021 Closed Qualifier,29,3,1,CIS,CIS,2
1966,2021-06-19,Entropiq,Nemiga,Russia,Belarus,Mirage,16,4,StarLadder CIS RMR 2021 Closed Qualifier,20,12,1,CIS,CIS,2
1967,2021-06-19,Natus Vincere,Gambit,Russia,Russia,Mirage,7,16,BLAST Premier Spring Final 2021,23,-9,2,CIS,CIS,1
1968,2021-06-19,Natus Vincere,Gambit,Russia,Russia,Ancient,16,7,BLAST Premier Spring Final 2021,23,9,1,CIS,CIS,1
1969,2021-06-19,Natus Vincere,Gambit,Russia,Russia,Dust2,14,16,BLAST Premier Spring Final 2021,30,-2,2,CIS,CIS,1
1970,2021-06-19,K23,ENCE,Kazakhstan,Europe,Nuke,10,16,Funspark ULTI 2021 Europe Playoffs 1,26,-6,2,CIS,EU,2
1971,2021-06-19,ENCE,K23,Europe,Kazakhstan,Dust2,16,13,Funspark ULTI 2021 Europe Playoffs 1,29,3,1,EU,CIS,2
1972,2021-06-18,DBL PONEY,SAW,France,Portugal,Vertigo,14,16,Elisa Invitational Summer 2021,30,-2,2,EU,EU,2
1973,2021-06-18,SAW,DBL PONEY,Portugal,France,Ancient,16,13,Elisa Invitational Summer 2021,29,3,1,EU,EU,2
1974,2021-06-18,K23,100PG,Kazakhstan,Kazakhstan,Inferno,16,8,StarLadder CIS RMR 2021 Closed Qualifier,24,8,1,CIS,CIS,2
1975,2021-06-18,100PG,K23,Kazakhstan,Kazakhstan,Overpass,25,23,StarLadder CIS RMR 2021 Closed Qualifier,48,2,1,CIS,CIS,2
1976,2021-06-18,K23,100PG,Kazakhstan,Kazakhstan,Dust2,16,12,StarLadder CIS RMR 2021 Closed Qualifier,28,4,1,CIS,CIS,2
1977,2021-06-18,Complexity,G2,Europe,Europe,Mirage,11,16,BLAST Premier Spring Final 2021,27,-5,2,EU,EU,1
1978,2021-06-18,Complexity,G2,Europe,Europe,Nuke,9,16,BLAST Premier Spring Final 2021,25,-7,2,EU,EU,1
1979,2021-06-18,Complexity,G2,Europe,Europe,Vertigo,16,11,BLAST Premier Spring Final 2021,27,5,1,EU,EU,1
1980,2021-06-18,ex-Marlian,Nemiga,Ukraine,Belarus,Mirage,13,16,StarLadder CIS RMR 2021 Closed Qualifier,29,-3,2,CIS,CIS,2
1981,2021-06-18,Nemiga,ex-Marlian,Belarus,Ukraine,Dust2,16,7,StarLadder CIS RMR 2021 Closed Qualifier,23,9,1,CIS,CIS,2
1982,2021-06-18,Anonymo,1WIN,Poland,Russia,Mirage,16,13,Spring Sweet Spring 3 Regionals,29,3,1,EU,CIS,3
1983,2021-06-18,1WIN,Anonymo,Russia,Poland,Nuke,4,16,Spring Sweet Spring 3 Regionals,20,-12,2,CIS,EU,3
1984,2021-06-18,Anonymo,1WIN,Poland,Russia,Dust2,17,19,Spring Sweet Spring 3 Regionals,36,-2,2,EU,CIS,3
1985,2021-06-18,BIG,NIP,Germany,Sweden,Inferno,12,16,BLAST Premier Spring Final 2021,28,-4,2,EU,EU,1
1986,2021-06-18,NIP,BIG,Sweden,Germany,Dust2,16,10,BLAST Premier Spring Final 2021,26,6,1,EU,EU,1
1987,2021-06-18,Lyngby Vikings,HYENAS,Denmark,Denmark,Nuke,8,16,Funspark ULTI 2021 Europe Playoffs 1,24,-8,2,EU,EU,2
1988,2021-06-18,HYENAS,Lyngby Vikings,Denmark,Denmark,Inferno,22,19,Funspark ULTI 2021 Europe Playoffs 1,41,3,1,EU,EU,2
1989,2021-06-18,Dignitas,Entropiq,Sweden,Russia,Mirage,4,16,Funspark ULTI 2021 Europe Playoffs 1,20,-12,2,EU,CIS,2
1990,2021-06-18,Entropiq,Dignitas,Russia,Sweden,Nuke,19,15,Funspark ULTI 2021 Europe Playoffs 1,34,4,1,CIS,EU,2
1991,2021-06-17,HAVU,Lyngby Vikings,Finland,Denmark,Overpass,19,15,Elisa Invitational Summer 2021,34,4,1,EU,EU,2
1992,2021-06-17,Lyngby Vikings,HAVU,Denmark,Finland,Mirage,13,16,Elisa Invitational Summer 2021,29,-3,2,EU,EU,2
1993,2021-06-17,HAVU,Lyngby Vikings,Finland,Denmark,Ancient,10,16,Elisa Invitational Summer 2021,26,-6,2,EU,EU,2
1994,2021-06-17,Natus Vincere,BIG,Russia,Germany,Inferno,16,14,BLAST Premier Spring Final 2021,30,2,1,CIS,EU,1
1995,2021-06-17,Natus Vincere,BIG,Russia,Germany,Dust2,16,2,BLAST Premier Spring Final 2021,18,14,1,CIS,EU,1
1996,2021-06-17,Complexity,Gambit,Europe,Russia,Vertigo,13,16,BLAST Premier Spring Final 2021,29,-3,2,EU,CIS,1
1997,2021-06-17,Complexity,Gambit,Europe,Russia,Mirage,12,16,BLAST Premier Spring Final 2021,28,-4,2,EU,CIS,1
1998,2021-06-17,Lyngby Vikings,Anonymo,Denmark,Poland,Vertigo,16,12,Spring Sweet Spring 3 Regionals,28,4,1,EU,EU,3
1999,2021-06-17,K23,Dignitas,Kazakhstan,Sweden,Mirage,16,14,Funspark ULTI 2021 Europe Playoffs 1,30,2,1,CIS,EU,2
2000,2021-06-17,Anonymo,Lyngby Vikings,Poland,Denmark,Ancient,14,16,Spring Sweet Spring 3 Regionals,30,-2,2,EU,EU,3
2001,2021-06-17,Lyngby Vikings,Anonymo,Denmark,Poland,Nuke,10,16,Spring Sweet Spring 3 Regionals,26,-6,2,EU,EU,3
2002,2021-06-17,Dignitas,K23,Sweden,Kazakhstan,Overpass,13,16,Funspark ULTI 2021 Europe Playoffs 1,29,-3,2,EU,CIS,2
2003,2021-06-17,K23,Dignitas,Kazakhstan,Sweden,Nuke,4,16,Funspark ULTI 2021 Europe Playoffs 1,20,-12,2,CIS,EU,2
2004,2021-06-17,FaZe,G2,Europe,Europe,Nuke,5,16,BLAST Premier Spring Final 2021,21,-11,2,EU,EU,1
2005,2021-06-17,FaZe,G2,Europe,Europe,Inferno,16,12,BLAST Premier Spring Final 2021,28,4,1,EU,EU,1
2006,2021-06-17,G2,FaZe,Europe,Europe,Ancient,16,10,BLAST Premier Spring Final 2021,26,6,1,EU,EU,1
2007,2021-06-17,ENCE,HYENAS,Europe,Denmark,Mirage,16,14,Funspark ULTI 2021 Europe Playoffs 1,30,2,1,EU,EU,2
2008,2021-06-17,HYENAS,ENCE,Denmark,Europe,Vertigo,4,16,Funspark ULTI 2021 Europe Playoffs 1,20,-12,2,EU,EU,2
2009,2021-06-17,Party Astronauts,paiN,United States,Brazil,Ancient,5,16,ESEA Premier Season 37 North America,21,-11,2,N_A,SA,2
2010,2021-06-17,paiN,Party Astronauts,Brazil,United States,Inferno,16,7,ESEA Premier Season 37 North America,23,9,1,SA,N_A,2
2011,2021-06-16,Evil Geniuses,NIP,North America,Sweden,Dust2,12,16,BLAST Premier Spring Final 2021,28,-4,2,N_A,EU,1
2012,2021-06-16,NIP,Evil Geniuses,Sweden,North America,Overpass,16,11,BLAST Premier Spring Final 2021,27,5,1,EU,N_A,1
2013,2021-06-16,Sprout,GamerLegion,Germany,Sweden,Vertigo,12,16,ESEA Premier Season 37 Europe,28,-4,2,EU,EU,2
2014,2021-06-16,Sprout,GamerLegion,Germany,Sweden,Mirage,10,16,ESEA Premier Season 37 Europe,26,-6,2,EU,EU,2
2015,2021-06-16,GamerLegion,Sprout,Sweden,Germany,Ancient,10,16,ESEA Premier Season 37 Europe,26,-6,2,EU,EU,2
2016,2021-06-16,AGO,Anonymo,Poland,Poland,Mirage,16,4,ESEA Premier Season 37 Europe,20,12,1,EU,EU,2
2017,2021-06-16,AGO,Anonymo,Poland,Poland,Nuke,9,16,ESEA Premier Season 37 Europe,25,-7,2,EU,EU,2
2018,2021-06-16,Anonymo,AGO,Poland,Poland,Dust2,11,16,ESEA Premier Season 37 Europe,27,-5,2,EU,EU,2
2019,2021-06-16,Wisla Krakow,SAW,Poland,Portugal,Nuke,16,12,ESEA Premier Season 37 Europe,28,4,1,EU,EU,2
2020,2021-06-16,Wisla Krakow,SAW,Poland,Portugal,Inferno,5,16,ESEA Premier Season 37 Europe,21,-11,2,EU,EU,2
2021,2021-06-16,SAW,Wisla Krakow,Portugal,Poland,Ancient,9,16,ESEA Premier Season 37 Europe,25,-7,2,EU,EU,2
2022,2021-06-16,Sangal,Endpoint,Turkey,United Kingdom,Inferno,7,16,ESEA Premier Season 37 Europe,23,-9,2,EU,EU,2
2023,2021-06-16,Sangal,Endpoint,Turkey,United Kingdom,Mirage,10,16,ESEA Premier Season 37 Europe,26,-6,2,EU,EU,2
2024,2021-06-16,Copenhagen Flames,Fiend,Denmark,Bulgaria,Mirage,5,16,Spring Sweet Spring 3 Regionals,21,-11,2,EU,EU,3
2025,2021-06-16,Fiend,Copenhagen Flames,Bulgaria,Denmark,Ancient,16,8,Spring Sweet Spring 3 Regionals,24,8,1,EU,EU,3
2026,2021-06-16,FaZe,Natus Vincere,Europe,Russia,Mirage,14,16,BLAST Premier Spring Final 2021,30,-2,2,EU,CIS,1
2027,2021-06-16,FaZe,Natus Vincere,Europe,Russia,Dust2,14,16,BLAST Premier Spring Final 2021,30,-2,2,EU,CIS,1
2028,2021-06-16,Natus Vincere,FaZe,Russia,Europe,Ancient,9,16,BLAST Premier Spring Final 2021,25,-7,2,CIS,EU,1
2029,2021-06-16,Lyngby Vikings,Sinners,Denmark,Czech Republic,Vertigo,16,11,Funspark ULTI 2021 Europe Playoffs 1,27,5,1,EU,EU,2
2030,2021-06-16,Sinners,Lyngby Vikings,Czech Republic,Denmark,Ancient,17,19,Funspark ULTI 2021 Europe Playoffs 1,36,-2,2,EU,EU,2
2031,2021-06-16,Trident,Copenhagen Flames,Russia,Denmark,Overpass,11,16,European Development Championship 4,27,-5,2,CIS,EU,3
2032,2021-06-16,G2,BIG,Europe,Germany,Vertigo,10,16,BLAST Premier Spring Final 2021,26,-6,2,EU,EU,1
2033,2021-06-16,BIG,G2,Germany,Europe,Mirage,7,16,BLAST Premier Spring Final 2021,23,-9,2,EU,EU,1
2034,2021-06-16,BIG,G2,Germany,Europe,Dust2,16,11,BLAST Premier Spring Final 2021,27,5,1,EU,EU,1
2035,2021-06-16,Entropiq,HAVU,Russia,Finland,Nuke,16,7,Funspark ULTI 2021 Europe Playoffs 1,23,9,1,CIS,EU,2
2036,2021-06-16,HAVU,Entropiq,Finland,Russia,Overpass,12,16,Funspark ULTI 2021 Europe Playoffs 1,28,-4,2,EU,CIS,2
2037,2021-06-16,Entropiq,HAVU,Russia,Finland,Dust2,20,22,Funspark ULTI 2021 Europe Playoffs 1,42,-2,2,CIS,EU,2
2038,2021-06-16,Lyngby Vikings,HYENAS,Denmark,Denmark,Overpass,16,1,Spring Sweet Spring 3 Regionals,17,15,1,EU,EU,3
2039,2021-06-16,HYENAS,Lyngby Vikings,Denmark,Denmark,Inferno,12,16,Spring Sweet Spring 3 Regionals,28,-4,2,EU,EU,3
2040,2021-06-16,Lyngby Vikings,HYENAS,Denmark,Denmark,Nuke,9,16,Spring Sweet Spring 3 Regionals,25,-7,2,EU,EU,3
2041,2021-06-15,Complexity,NIP,Europe,Sweden,Ancient,16,9,BLAST Premier Spring Final 2021,25,7,1,EU,EU,1
2042,2021-06-15,NIP,Complexity,Sweden,Europe,Mirage,10,16,BLAST Premier Spring Final 2021,26,-6,2,EU,EU,1
2043,2021-06-15,Izako Boars,Sangal,Poland,Turkey,Vertigo,6,16,ESEA Premier Season 37 Europe,22,-10,2,EU,EU,2
2044,2021-06-15,Izako Boars,Sangal,Poland,Turkey,Inferno,12,16,ESEA Premier Season 37 Europe,28,-4,2,EU,EU,2
