Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-03-11,Apeks,33 - 29,53.2%,57.6%,27.6%
2021-03-11,GamerLegion,33 - 21,61.1%,81.8%,52.4%
2021-03-11,Movistar Riders,36 - 32,52.9%,72.2%,18.8%
2021-03-11,Secret Club,29 - 25,53.7%,79.3%,24.0%
2021-03-11,BIG,22 - 18,55.0%,77.3%,27.8%
2021-03-11,Liquid,24 - 24,50.0%,79.2%,29.2%
2021-03-11,Rebirth,24 - 16,60.0%,75.0%,12.5%
2021-03-11,LDLC,18 - 18,50.0%,61.1%,16.7%
2021-03-11,Sangal,23 - 17,57.5%,82.6%,29.4%
2021-03-11,Nordavind,16 - 24,40.0%,75.0%,16.7%
2021-03-11,MIBR,20 - 28,41.7%,85.0%,14.3%
2021-03-11,Cloud9,18 - 20,47.4%,77.8%,15.0%
2021-03-11,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-11,Third Impact,18 - 18,50.0%,94.4%,5.6%
2021-03-11,SAW,43 - 45,48.9%,69.8%,20.0%
2021-03-11,Mythic,27 - 21,56.2%,70.4%,14.3%
2021-03-11,Endpoint,17 - 27,38.6%,76.5%,22.2%
2021-03-11,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-11,Ambush,18 - 18,50.0%,61.1%,27.8%
2021-03-11,Tricked,29 - 27,51.8%,72.4%,33.3%
2021-03-11,Lyngby Vikings,23 - 15,60.5%,65.2%,33.3%
2021-03-11,Singularity,24 - 22,52.2%,70.8%,27.3%
2021-03-11,TeamOne,22 - 16,57.9%,63.6%,18.8%
2021-03-11,HellRaisers,28 - 22,56.0%,78.6%,13.6%
2021-03-11,ALTERNATE aTTaX,15 - 23,39.5%,80.0%,39.1%
2021-03-11,FATE,17 - 23,42.5%,41.2%,17.4%
2021-03-10,HAVU,56 - 30,65.1%,83.6%,26.7%
2021-03-10,Bad News Bears,19 - 21,47.5%,100.0%,42.9%
2021-03-10,Extra Salt,35 - 27,56.5%,91.2%,29.6%
2021-03-10,9z,19 - 17,52.8%,94.7%,23.5%
2021-03-10,Sharks,15 - 21,41.7%,92.9%,14.3%
2021-03-10,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-10,Complexity,27 - 21,56.2%,85.2%,57.1%
2021-03-10,Winstrike,56 - 48,53.8%,73.2%,35.4%
2021-03-10,Anonymo,23 - 23,50.0%,87.0%,26.1%
2021-03-10,AGO,43 - 45,48.9%,88.4%,31.1%
2021-03-10,Gambit,37 - 27,57.8%,73.0%,44.4%
2021-03-10,forZe,26 - 34,43.3%,80.8%,23.5%
2021-03-10,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-10,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-10,Paquetá,38 - 22,63.3%,83.8%,18.2%
2021-03-10,RBG,33 - 37,47.1%,75.8%,29.7%
2021-03-10,Sinners,45 - 47,48.9%,88.9%,23.4%
2021-03-10,Heroic,18 - 18,50.0%,77.8%,38.9%
2021-03-10,Nemiga,33 - 27,55.0%,78.8%,33.3%
2021-03-10,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-10,SKADE,29 - 27,51.8%,75.9%,40.7%
2021-03-10,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-10,High Coast,25 - 19,56.8%,72.0%,26.3%
2021-03-10,OG,19 - 31,38.0%,73.7%,16.1%
2021-03-10,Recon 5,32 - 24,57.1%,75.0%,25.0%
2021-03-10,Triumph,25 - 39,39.1%,88.0%,20.5%
2021-03-10,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-10,Wisla Krakow,25 - 25,50.0%,72.0%,24.0%
2021-03-10,Copenhagen Flames,59 - 41,59.0%,66.1%,17.1%
2021-03-10,Apeks,33 - 29,53.2%,57.6%,27.6%
2021-03-10,GamerLegion,33 - 21,61.1%,81.8%,52.4%
2021-03-10,Movistar Riders,36 - 32,52.9%,72.2%,18.8%
2021-03-10,Secret Club,29 - 25,53.7%,79.3%,24.0%
2021-03-10,Sprout,24 - 22,52.2%,75.0%,22.7%
2021-03-10,BIG,19 - 15,55.9%,78.9%,20.0%
2021-03-10,Liquid,23 - 21,52.3%,78.3%,28.6%
2021-03-10,Rebirth,24 - 16,60.0%,75.0%,12.5%
2021-03-10,GODSENT,15 - 23,39.5%,80.0%,26.1%
2021-03-10,LDLC,18 - 18,50.0%,61.1%,16.7%
2021-03-10,Nordavind,16 - 24,40.0%,75.0%,16.7%
2021-03-10,MIBR,20 - 28,41.7%,85.0%,14.3%
2021-03-10,Sangal,26 - 20,56.5%,80.8%,25.0%
2021-03-10,G2,19 - 15,55.9%,84.2%,20.0%
2021-03-10,SAW,43 - 41,51.2%,69.8%,22.0%
2021-03-10,Cloud9,18 - 20,47.4%,77.8%,15.0%
2021-03-10,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-10,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-10,Third Impact,18 - 18,50.0%,94.4%,5.6%
2021-03-10,Mythic,27 - 21,56.2%,70.4%,14.3%
2021-03-10,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-10,ONYX,16 - 18,47.1%,68.8%,27.8%
2021-03-10,Endpoint,16 - 28,36.4%,75.0%,21.4%
2021-03-10,Tricked,29 - 27,51.8%,72.4%,33.3%
2021-03-10,Lyngby Vikings,23 - 15,60.5%,65.2%,33.3%
2021-03-10,TeamOne,19 - 15,55.9%,63.2%,13.3%
2021-03-10,HellRaisers,34 - 24,58.6%,73.5%,12.5%
2021-03-10,Singularity,21 - 19,52.5%,71.4%,26.3%
2021-03-10,ALTERNATE aTTaX,15 - 23,39.5%,80.0%,39.1%
2021-03-10,FATE,14 - 20,41.2%,35.7%,15.0%
2021-03-09,Bad News Bears,15 - 17,46.9%,100.0%,52.9%
2021-03-09,9z,17 - 15,53.1%,94.1%,26.7%
2021-03-09,Extra Salt,34 - 24,58.6%,90.9%,33.3%
2021-03-09,HAVU,49 - 27,64.5%,85.4%,22.2%
2021-03-09,Complexity,23 - 21,52.3%,87.0%,57.1%
2021-03-09,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-09,Winstrike,54 - 44,55.1%,75.9%,34.1%
2021-03-09,AGO,39 - 39,50.0%,87.2%,35.9%
2021-03-09,Anonymo,23 - 23,50.0%,87.0%,26.1%
2021-03-09,Gambit,37 - 27,57.8%,73.0%,44.4%
2021-03-09,Sinners,46 - 50,47.9%,93.5%,26.0%
2021-03-09,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-09,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-09,Paquetá,33 - 21,61.1%,81.2%,19.0%
2021-03-09,forZe,24 - 32,42.9%,79.2%,25.0%
2021-03-09,Heroic,16 - 16,50.0%,75.0%,37.5%
2021-03-09,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-09,RBG,27 - 29,48.2%,70.4%,27.6%
2021-03-09,SKADE,29 - 27,51.8%,75.9%,40.7%
2021-03-09,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-09,High Coast,25 - 19,56.8%,72.0%,26.3%
2021-03-09,Recon 5,32 - 24,57.1%,75.0%,25.0%
2021-03-09,Nemiga,29 - 25,53.7%,79.3%,28.0%
2021-03-09,OG,17 - 29,37.0%,70.6%,17.2%
2021-03-09,Triumph,25 - 39,39.1%,88.0%,20.5%
2021-03-09,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-09,Wisla Krakow,24 - 22,52.2%,75.0%,22.7%
2021-03-09,Copenhagen Flames,56 - 38,59.6%,64.3%,18.4%
2021-03-09,Apeks,28 - 24,53.8%,57.1%,29.2%
2021-03-09,GamerLegion,29 - 19,60.4%,79.3%,52.6%
2021-03-09,Secret Club,27 - 23,54.0%,77.8%,21.7%
2021-03-09,Movistar Riders,36 - 32,52.9%,72.2%,18.8%
2021-03-09,Sprout,24 - 22,52.2%,75.0%,22.7%
2021-03-09,FaZe,19 - 13,59.4%,78.9%,15.4%
2021-03-09,GROND,17 - 15,53.1%,47.1%,53.3%
2021-03-09,LDLC,18 - 18,50.0%,61.1%,16.7%
2021-03-09,Nordavind,16 - 24,40.0%,75.0%,16.7%
2021-03-09,MIBR,20 - 28,41.7%,85.0%,14.3%
2021-03-09,GODSENT,11 - 21,34.4%,72.7%,28.6%
2021-03-09,G2,19 - 15,55.9%,84.2%,20.0%
2021-03-09,SAW,43 - 41,51.2%,69.8%,22.0%
2021-03-09,Liquid,20 - 20,50.0%,80.0%,30.0%
2021-03-09,Cloud9,18 - 20,47.4%,77.8%,15.0%
2021-03-09,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-09,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-09,Third Impact,18 - 18,50.0%,94.4%,5.6%
2021-03-09,Sangal,25 - 21,54.3%,80.0%,19.0%
2021-03-09,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-09,ONYX,16 - 18,47.1%,68.8%,27.8%
2021-03-09,Endpoint,16 - 28,36.4%,75.0%,21.4%
2021-03-09,Mythic,25 - 19,56.8%,68.0%,15.8%
2021-03-09,Lyngby Vikings,28 - 16,63.6%,64.3%,37.5%
2021-03-09,Tricked,27 - 23,54.0%,70.4%,39.1%
2021-03-09,TeamOne,19 - 15,55.9%,63.2%,13.3%
2021-03-09,Singularity,19 - 17,52.8%,68.4%,29.4%
2021-03-09,Evil Geniuses,15 - 17,46.9%,66.7%,11.8%
2021-03-09,HellRaisers,35 - 29,54.7%,71.4%,20.7%
2021-03-09,ALTERNATE aTTaX,13 - 19,40.6%,92.3%,42.1%
2021-03-09,FATE,14 - 20,41.2%,35.7%,15.0%
2021-03-08,Bad News Bears,15 - 17,46.9%,100.0%,52.9%
2021-03-08,9z,17 - 15,53.1%,94.1%,26.7%
2021-03-08,Extra Salt,34 - 24,58.6%,90.9%,33.3%
2021-03-08,HAVU,43 - 23,65.2%,85.7%,26.1%
2021-03-08,Complexity,21 - 19,52.5%,90.5%,57.9%
2021-03-08,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-08,Winstrike,45 - 39,53.6%,80.0%,35.9%
2021-03-08,AGO,37 - 35,51.4%,89.2%,37.1%
2021-03-08,Gambit,34 - 24,58.6%,70.6%,41.7%
2021-03-08,Sinners,48 - 52,48.0%,93.8%,25.0%
2021-03-08,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-08,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-08,Anonymo,21 - 21,50.0%,85.7%,23.8%
2021-03-08,Paquetá,33 - 21,61.1%,81.2%,19.0%
2021-03-08,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-08,RBG,27 - 29,48.2%,70.4%,27.6%
2021-03-08,SKADE,29 - 27,51.8%,75.9%,40.7%
2021-03-08,OG,15 - 27,35.7%,73.3%,14.8%
2021-03-08,GamerLegion,28 - 16,63.6%,82.1%,56.2%
2021-03-08,forZe,21 - 29,42.0%,81.0%,24.1%
2021-03-08,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-08,High Coast,25 - 19,56.8%,72.0%,26.3%
2021-03-08,Wisla Krakow,23 - 19,54.8%,78.3%,21.1%
2021-03-08,Recon 5,32 - 24,57.1%,75.0%,25.0%
2021-03-08,Nemiga,28 - 22,56.0%,78.6%,27.3%
2021-03-08,Sprout,20 - 20,50.0%,70.0%,20.0%
2021-03-08,Triumph,25 - 39,39.1%,88.0%,20.5%
2021-03-08,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-08,Copenhagen Flames,53 - 31,63.1%,66.0%,22.6%
2021-03-08,Apeks,28 - 24,53.8%,57.1%,29.2%
2021-03-08,Secret Club,27 - 23,54.0%,77.8%,21.7%
2021-03-08,BIG,20 - 12,62.5%,75.0%,16.7%
2021-03-08,Movistar Riders,36 - 32,52.9%,72.2%,18.8%
2021-03-08,Sangal,29 - 17,63.0%,82.8%,11.8%
2021-03-08,FaZe,19 - 13,59.4%,78.9%,15.4%
2021-03-08,GROND,17 - 15,53.1%,47.1%,53.3%
2021-03-08,SAW,40 - 42,48.8%,72.5%,31.0%
2021-03-08,Nordavind,16 - 24,40.0%,75.0%,16.7%
2021-03-08,MIBR,20 - 28,41.7%,85.0%,14.3%
2021-03-08,G2,19 - 15,55.9%,84.2%,20.0%
2021-03-08,Cloud9,15 - 17,46.9%,73.3%,5.9%
2021-03-08,Liquid,20 - 20,50.0%,80.0%,30.0%
2021-03-08,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-08,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-08,Lyngby Vikings,31 - 19,62.0%,67.7%,36.8%
2021-03-08,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-08,ONYX,16 - 18,47.1%,68.8%,27.8%
2021-03-08,LDLC,14 - 18,43.8%,64.3%,16.7%
2021-03-08,Mythic,25 - 19,56.8%,68.0%,15.8%
2021-03-08,Third Impact,15 - 17,46.9%,93.3%,5.9%
2021-03-08,Endpoint,14 - 26,35.0%,78.6%,19.2%
2021-03-08,Tricked,27 - 23,54.0%,70.4%,39.1%
2021-03-08,HellRaisers,34 - 30,53.1%,70.6%,16.7%
2021-03-08,TeamOne,19 - 15,55.9%,63.2%,13.3%
2021-03-08,Evil Geniuses,15 - 17,46.9%,66.7%,11.8%
2021-03-08,ALTERNATE aTTaX,13 - 19,40.6%,92.3%,42.1%
2021-03-08,Singularity,16 - 16,50.0%,68.8%,25.0%
2021-03-07,Bad News Bears,15 - 17,46.9%,100.0%,52.9%
2021-03-07,9z,17 - 15,53.1%,94.1%,26.7%
2021-03-07,Extra Salt,31 - 21,59.6%,93.3%,33.3%
2021-03-07,HAVU,39 - 23,62.9%,84.2%,26.1%
2021-03-07,Complexity,19 - 17,52.8%,89.5%,58.8%
2021-03-07,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-07,Winstrike,42 - 38,52.5%,81.0%,34.2%
2021-03-07,AGO,36 - 32,52.9%,88.9%,37.5%
2021-03-07,Anonymo,21 - 17,55.3%,85.7%,29.4%
2021-03-07,Gambit,34 - 24,58.6%,70.6%,41.7%
2021-03-07,Sinners,44 - 48,47.8%,95.5%,25.0%
2021-03-07,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-07,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-07,High Coast,22 - 16,57.9%,72.7%,25.0%
2021-03-07,Paquetá,33 - 21,61.1%,81.2%,19.0%
2021-03-07,Nemiga,29 - 23,55.8%,79.3%,30.4%
2021-03-07,GamerLegion,26 - 12,68.4%,80.8%,50.0%
2021-03-07,forZe,24 - 32,42.9%,83.3%,21.9%
2021-03-07,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-07,RBG,27 - 29,48.2%,70.4%,27.6%
2021-03-07,SKADE,29 - 27,51.8%,75.9%,40.7%
2021-03-07,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-07,Recon 5,32 - 24,57.1%,75.0%,25.0%
2021-03-07,Apeks,26 - 22,54.2%,53.8%,31.8%
2021-03-07,Triumph,25 - 39,39.1%,88.0%,20.5%
2021-03-07,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-07,Sprout,24 - 22,52.2%,66.7%,22.7%
2021-03-07,Wisla Krakow,21 - 17,55.3%,76.2%,23.5%
2021-03-07,BIG,17 - 13,56.7%,76.5%,23.1%
2021-03-07,Copenhagen Flames,50 - 30,62.5%,66.0%,23.3%
2021-03-07,Secret Club,27 - 23,54.0%,77.8%,21.7%
2021-03-07,OG,16 - 24,40.0%,68.8%,12.5%
2021-03-07,Movistar Riders,36 - 32,52.9%,72.2%,18.8%
2021-03-07,Sangal,29 - 17,63.0%,82.8%,11.8%
2021-03-07,MIBR,19 - 25,43.2%,89.5%,12.0%
2021-03-07,FaZe,19 - 13,59.4%,78.9%,15.4%
2021-03-07,GROND,17 - 15,53.1%,47.1%,53.3%
2021-03-07,SAW,40 - 44,47.6%,72.5%,29.5%
2021-03-07,Nordavind,16 - 24,40.0%,75.0%,16.7%
2021-03-07,G2,19 - 15,55.9%,84.2%,20.0%
2021-03-07,Cloud9,15 - 17,46.9%,73.3%,5.9%
2021-03-07,Liquid,20 - 20,50.0%,80.0%,30.0%
2021-03-07,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-07,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-07,Lyngby Vikings,28 - 18,60.9%,67.9%,33.3%
2021-03-07,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-07,ONYX,16 - 18,47.1%,68.8%,27.8%
2021-03-07,LDLC,14 - 18,43.8%,64.3%,16.7%
2021-03-07,Mythic,25 - 19,56.8%,68.0%,15.8%
2021-03-07,Third Impact,15 - 17,46.9%,93.3%,5.9%
2021-03-07,Endpoint,14 - 26,35.0%,78.6%,19.2%
2021-03-07,Tricked,23 - 21,52.3%,78.3%,42.9%
2021-03-07,HellRaisers,34 - 30,53.1%,70.6%,16.7%
2021-03-07,Case,12 - 18,40.0%,50.0%,17.6%
2021-03-07,Evil Geniuses,15 - 17,46.9%,66.7%,11.8%
2021-03-07,Ambush,14 - 16,46.7%,57.1%,25.0%
2021-03-07,ALTERNATE aTTaX,13 - 19,40.6%,92.3%,42.1%
2021-03-07,Singularity,16 - 16,50.0%,68.8%,25.0%
2021-03-07,TeamOne,18 - 12,60.0%,66.7%,8.3%
2021-03-06,Extra Salt,31 - 21,59.6%,96.7%,33.3%
2021-03-06,HAVU,35 - 17,67.3%,82.4%,23.5%
2021-03-06,Complexity,19 - 17,52.8%,89.5%,58.8%
2021-03-06,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-06,Winstrike,42 - 38,52.5%,81.0%,34.2%
2021-03-06,AGO,36 - 32,52.9%,88.9%,37.5%
2021-03-06,Sinners,46 - 48,48.9%,95.7%,27.1%
2021-03-06,Anonymo,21 - 17,55.3%,85.7%,29.4%
2021-03-06,Gambit,34 - 24,58.6%,70.6%,41.7%
2021-03-06,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-06,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-06,Paquetá,29 - 19,60.4%,82.1%,21.1%
2021-03-06,Nemiga,29 - 23,55.8%,79.3%,30.4%
2021-03-06,GamerLegion,26 - 12,68.4%,80.8%,50.0%
2021-03-06,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-06,RBG,27 - 29,48.2%,70.4%,27.6%
2021-03-06,SKADE,29 - 27,51.8%,75.9%,40.7%
2021-03-06,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-06,Triumph,22 - 36,37.9%,90.9%,22.2%
2021-03-06,BIG,19 - 15,55.9%,78.9%,20.0%
2021-03-06,forZe,26 - 34,43.3%,80.8%,20.6%
2021-03-06,Apeks,26 - 22,54.2%,53.8%,31.8%
2021-03-06,Recon 5,32 - 28,53.3%,75.0%,28.6%
2021-03-06,Wisla Krakow,17 - 15,53.1%,70.6%,26.7%
2021-03-06,Astralis,18 - 14,56.2%,88.9%,28.6%
2021-03-06,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-06,Sprout,26 - 26,50.0%,65.4%,19.2%
2021-03-06,Movistar Riders,34 - 30,53.1%,73.5%,16.7%
2021-03-06,Copenhagen Flames,48 - 28,63.2%,64.6%,21.4%
2021-03-06,Secret Club,27 - 23,54.0%,77.8%,21.7%
2021-03-06,Sangal,32 - 20,61.5%,81.2%,10.0%
2021-03-06,Rebirth,20 - 10,66.7%,70.0%,20.0%
2021-03-06,GODSENT,11 - 21,34.4%,81.8%,23.8%
2021-03-06,MIBR,19 - 25,43.2%,89.5%,12.0%
2021-03-06,FaZe,19 - 13,59.4%,78.9%,15.4%
2021-03-06,GROND,17 - 15,53.1%,47.1%,53.3%
2021-03-06,Mythic,27 - 21,56.2%,70.4%,19.0%
2021-03-06,SAW,40 - 44,47.6%,72.5%,29.5%
2021-03-06,OG,16 - 22,42.1%,75.0%,9.1%
2021-03-06,Nordavind,16 - 24,40.0%,75.0%,16.7%
2021-03-06,G2,19 - 15,55.9%,84.2%,20.0%
2021-03-06,Lyngby Vikings,27 - 19,58.7%,70.4%,36.8%
2021-03-06,Liquid,20 - 20,50.0%,80.0%,30.0%
2021-03-06,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-06,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-06,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-06,ONYX,16 - 18,47.1%,68.8%,27.8%
2021-03-06,LDLC,14 - 18,43.8%,64.3%,16.7%
2021-03-06,Endpoint,15 - 23,39.5%,80.0%,21.7%
2021-03-06,Third Impact,19 - 17,52.8%,84.2%,5.9%
2021-03-06,Izako Boars,14 - 18,43.8%,78.6%,33.3%
2021-03-06,Tricked,23 - 21,52.3%,78.3%,42.9%
2021-03-06,HellRaisers,34 - 30,53.1%,70.6%,16.7%
2021-03-06,Case,12 - 18,40.0%,50.0%,17.6%
2021-03-06,Evil Geniuses,15 - 17,46.9%,66.7%,11.8%
2021-03-06,Ambush,14 - 16,46.7%,57.1%,25.0%
2021-03-06,ALTERNATE aTTaX,13 - 19,40.6%,92.3%,42.1%
2021-03-06,Singularity,16 - 16,50.0%,68.8%,25.0%
2021-03-06,TeamOne,18 - 12,60.0%,66.7%,8.3%
2021-03-05,Extra Salt,30 - 20,60.0%,96.6%,35.0%
2021-03-05,HAVU,32 - 16,66.7%,80.6%,18.8%
2021-03-05,Winstrike,45 - 33,57.7%,82.2%,30.3%
2021-03-05,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-05,Sinners,48 - 50,49.0%,93.8%,26.0%
2021-03-05,Gambit,34 - 24,58.6%,70.6%,41.7%
2021-03-05,AGO,38 - 36,51.4%,86.8%,33.3%
2021-03-05,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-05,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-05,Paquetá,29 - 19,60.4%,82.1%,21.1%
2021-03-05,Anonymo,23 - 19,54.8%,87.0%,31.6%
2021-03-05,Recon 5,30 - 26,53.6%,76.7%,26.9%
2021-03-05,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-05,RBG,27 - 29,48.2%,70.4%,27.6%
2021-03-05,SKADE,29 - 27,51.8%,75.9%,40.7%
2021-03-05,Apeks,25 - 19,56.8%,56.0%,31.6%
2021-03-05,Triumph,18 - 28,39.1%,88.9%,25.0%
2021-03-05,Nemiga,26 - 22,54.2%,80.8%,27.3%
2021-03-05,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-05,Secret Club,30 - 24,55.6%,76.7%,20.8%
2021-03-05,Sprout,31 - 31,50.0%,64.5%,16.1%
2021-03-05,BIG,19 - 15,55.9%,78.9%,20.0%
2021-03-05,Wisla Krakow,17 - 15,53.1%,70.6%,26.7%
2021-03-05,GamerLegion,23 - 15,60.5%,91.3%,46.7%
2021-03-05,Astralis,18 - 14,56.2%,88.9%,28.6%
2021-03-05,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-05,Movistar Riders,28 - 24,53.8%,75.0%,16.7%
2021-03-05,forZe,27 - 37,42.2%,81.5%,18.9%
2021-03-05,Copenhagen Flames,48 - 28,63.2%,64.6%,21.4%
2021-03-05,Sangal,33 - 25,56.9%,78.8%,20.0%
2021-03-05,GODSENT,12 - 20,37.5%,83.3%,20.0%
2021-03-05,MIBR,19 - 25,43.2%,89.5%,12.0%
2021-03-05,FaZe,19 - 13,59.4%,78.9%,15.4%
2021-03-05,GROND,17 - 15,53.1%,47.1%,53.3%
2021-03-05,Mythic,27 - 21,56.2%,70.4%,19.0%
2021-03-05,SAW,37 - 43,46.2%,73.0%,27.9%
2021-03-05,Lyngby Vikings,32 - 20,61.5%,65.6%,40.0%
2021-03-05,Liquid,20 - 20,50.0%,80.0%,30.0%
2021-03-05,G2,18 - 14,56.2%,83.3%,21.4%
2021-03-05,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-05,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-05,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-05,Endpoint,15 - 27,35.7%,80.0%,25.9%
2021-03-05,Izako Boars,18 - 20,47.4%,83.3%,30.0%
2021-03-05,ONYX,16 - 18,47.1%,68.8%,27.8%
2021-03-05,LDLC,14 - 18,43.8%,64.3%,16.7%
2021-03-05,Third Impact,19 - 17,52.8%,84.2%,5.9%
2021-03-05,Tricked,22 - 18,55.0%,81.8%,44.4%
2021-03-05,OCG,13 - 19,40.6%,69.2%,11.1%
2021-03-05,HellRaisers,34 - 30,53.1%,70.6%,16.7%
2021-03-05,ALTERNATE aTTaX,17 - 21,44.7%,94.1%,42.9%
2021-03-05,Evil Geniuses,15 - 17,46.9%,66.7%,11.8%
2021-03-05,Singularity,16 - 16,50.0%,68.8%,25.0%
2021-03-04,Extra Salt,30 - 20,60.0%,96.6%,35.0%
2021-03-04,HAVU,32 - 16,66.7%,80.6%,18.8%
2021-03-04,Santos,17 - 17,50.0%,70.6%,41.2%
2021-03-04,Winstrike,52 - 38,57.8%,80.8%,26.3%
2021-03-04,Gambit,34 - 24,58.6%,70.6%,41.7%
2021-03-04,Sinners,51 - 51,50.0%,94.1%,25.5%
2021-03-04,SKADE,26 - 24,52.0%,73.1%,45.8%
2021-03-04,Bravos,19 - 21,47.5%,78.9%,52.4%
2021-03-04,Natus Vincere,18 - 16,52.9%,77.8%,50.0%
2021-03-04,AGO,40 - 38,51.3%,87.5%,31.6%
2021-03-04,Recon 5,28 - 26,51.9%,78.6%,26.9%
2021-03-04,Paquetá,29 - 19,60.4%,82.1%,21.1%
2021-03-04,Anonymo,23 - 19,54.8%,87.0%,26.3%
2021-03-04,Secret Club,29 - 23,55.8%,75.9%,17.4%
2021-03-04,Virtus.pro,27 - 27,50.0%,63.0%,11.1%
2021-03-04,RBG,27 - 29,48.2%,70.4%,27.6%
2021-03-04,StylDunow,18 - 22,45.0%,83.3%,40.9%
2021-03-04,Triumph,17 - 27,38.6%,88.2%,22.2%
2021-03-04,forZe,29 - 37,43.9%,82.8%,18.9%
2021-03-04,Sprout,36 - 36,50.0%,66.7%,16.7%
2021-03-04,BIG,19 - 15,55.9%,78.9%,20.0%
2021-03-04,Nemiga,29 - 25,53.7%,79.3%,28.0%
2021-03-04,Lilmix,24 - 34,41.4%,91.7%,32.4%
2021-03-04,Apeks,27 - 23,54.0%,59.3%,30.4%
2021-03-04,Copenhagen Flames,43 - 27,61.4%,65.1%,18.5%
2021-03-04,Sangal,37 - 27,57.8%,78.4%,22.2%
2021-03-04,GODSENT,13 - 23,36.1%,84.6%,17.4%
2021-03-04,OG,14 - 22,38.9%,78.6%,22.7%
2021-03-04,Movistar Riders,23 - 23,50.0%,73.9%,17.4%
2021-03-04,SAW,35 - 41,46.1%,74.3%,29.3%
2021-03-04,Mythic,27 - 21,56.2%,70.4%,19.0%
2021-03-04,Endpoint,15 - 25,37.5%,86.7%,20.0%
2021-03-04,FaZe,23 - 15,60.5%,78.3%,20.0%
2021-03-04,GamerLegion,19 - 19,50.0%,84.2%,42.1%
2021-03-04,Lyngby Vikings,33 - 23,58.9%,63.6%,39.1%
2021-03-04,MIBR,16 - 22,42.1%,87.5%,13.6%
2021-03-04,Liquid,20 - 20,50.0%,80.0%,30.0%
2021-03-04,100PG,23 - 25,47.9%,65.2%,16.0%
2021-03-04,eXploit,18 - 16,52.9%,72.2%,18.8%
2021-03-04,Izako Boars,20 - 22,47.6%,85.0%,27.3%
2021-03-04,Trident,26 - 28,48.1%,84.6%,28.6%
2021-03-04,ONYX,16 - 18,47.1%,68.8%,27.8%
